,ID,Popularity,Duration
Janu Meri Jaan - Shaan / Soundtrack Version,5M89CaQvV6S4DLiprgVY94,33.0,426506.0
"Saware (From ""Phantom"")",2y0hUGvHaKm2p5xmJF4HBe,60.0,321613.0
Jab Tak,35RWttZt8zGGzT0mWtlXpn,61.0,174039.0
Ek Din Aap Yun - Lo-Fi Remix,20EemY4BosMMggykUBaIy6,29.0,220000.0
"Jiya Jale (From ""Dil Se"")",6B58TJqjGLQuuZBhQ3UnEA,50.0,309106.0
"Chhu Kar Mere Manko - From ""Yaarana""",1i7s0d9DIP7EVVCwPry42Q,34.0,253226.0
Aadat,6KUlOsfQ6N72BIu1Yl1q9y,44.0,333740.0
"Mudhal Muththam - From ""Bommai""",0v9lGbS32RIka9h4bYbQBS,47.0,236000.0
"Boom Padi (From ""Maja Ma"")",737AP6EH4PvRzBNfBipaK2,44.0,245674.0
Adhoore,298atiKYvG84VfbXNbZiX5,54.0,264210.0
Unnattundi Gundey,7MCv8sBnSVdRzHdA0jn7Mm,34.0,280954.0
Kaise Mujhe,53DXM0bHfB7xkqJZYlksuh,58.0,343741.0
Chale Jaise Hawaien,3pRF060IEOI5XSQAvONgSt,53.0,324053.0
Chunnari Chunnari,18AId3X5GULxDCCjyRTCIQ,56.0,335000.0
Milne Hai Mujhse Aayi,2iGnFW7m517taq3AJIE6DK,60.0,295798.0
Aadat Se Majboor,7CDP4uXu6mkBDzaTOx9yTS,53.0,277760.0
"Yaar Ve (From ""Code Name Tiranga"")",4hTIL3DCwfqwSuqRAnyJdy,58.0,242201.0
Dholida,0YJooLEHFKKjtwWSEaeHzX,49.0,216251.0
Mujhse Shaadi Karogi,6E6UhpF6vV6Cu1VFbrlVM2,54.0,326226.0
Zara Zara,1fCUBgnId0eLuHNl5M4Xmm,40.0,298266.0
Maine Tujhko Dekha,6TeQwZim9noPvf96kNwldZ,50.0,207393.0
Hairat,6512hyAQxOng8v4R71IV47,53.0,247072.0
Dilbar,0Ms1V2flsPzr2bVqImelCB,52.0,184432.0
Sang Rahiyo,0ecW7IqLKhzKTPeqLSNc0V,56.0,213288.0
Hathon Mein Aa Gaya Remix,3LzHJM5r6XY2LB0zxkgg3k,4.0,242539.0
Dil Kitna Nadan Hai Remix,0QiZhrxyMCbitQAapLFXiA,10.0,303137.0
Main Aashique Hoon (Remix),6UiOTEEZBw20mzEVCAO7dt,6.0,235567.0
Bhalo Koira Bajan Go Dotara (Lofi),1d4Oj6z6iGcvRwxznBY1dt,1.0,217336.0
Chand Se Parda Remix,3SeNo7TyoavlS1JYDtnDeq,11.0,278315.0
Basan Paro Maa (Lofi),2HGu2Svz4RkMZI1d7PwN3w,1.0,212745.0
Hum Teri Mohabbat Mein Remix,3tVuUH38I1tSQjmhJTY14v,15.0,273299.0
Are Re Are,549FZ0BWEyIGVbo9FUOqPl,57.0,335386.0
"Ji Huzoor (From ""Shamshera"")",5qwl2ZdsMQVj3210r3yHRq,46.0,249798.0
Aahista Aahista,6yrIAJ4yMPzq8Vsu1d3CXg,55.0,352026.0
Ishq Bina,4eSptlk4boHEHiFKHnsyoF,51.0,465133.0
"Aashiqui Aa Gayi(From ""Radhe Shyam"")",7I6mwEFQwpTu5ciVZWFpd4,62.0,260133.0
Kuch To Hua Hai,0Kd2IhGYGYrOATgOOnDBzI,51.0,319560.0
Shekhar Ravjiani's Hanuman Chalisa,2L17dtaAvxAxQynw3MTFqF,49.0,541675.0
"Ghoomar (From ""Padmaavat"")",7zrqO3WRNwCfZ80k4Y9VG5,49.0,282007.0
"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]",6aPMWbbdhDhiJHlknZb9Yx,56.0,370444.0
"Bol Do Na Zara (From ""Azhar"")",3XQ15TDH5wMJMJr0X6u2Yc,60.0,292826.0
Chedkhaniyaan,30PPEJ1pEhtVnrgVNK5MEw,53.0,198260.0
"Bandook Meri Laila (From ""A Gentleman"") (feat. Raftaar, Sidharth Malhotra)",3eDsxtliwduBeC3UAdOMG5,53.0,214510.0
Tu Chahiye,3aaiAWCet6sbfOfLSn3g7i,58.0,272680.0
Hona Tha Pyar,0KSOLEBixnBYIKNHF1VbzF,56.0,221986.0
Dil Ka Mizaaj Ishqiya Remix,4GgngxSxZyyRKFsCWVyMdH,11.0,319294.0
Mashallah,1prGortu002OYC8sGfpAIj,50.0,283376.0
Dhokha,2aV8nAkyt5nsWdQTruzgmJ,62.0,245160.0
"Ek Ajnabee Haseena Se (From ""Ajanabee"")",2gDdd8Z9yxoAEZ9DilapRx,39.0,266600.0
"Tere Bina Zindagi Se (From ""Aandhi"")",0GeRudbh3e3WY3yws8dO3Y,40.0,354013.0
Salaam Namaste,7fuze7SkVTRISfwqErqJCn,45.0,276166.0
"Judaai (From ""Badlapur)",1eZ9Kq8voa1bnJi3dZD8M1,42.0,271379.0
"Jaane Kyun (From ""Dostana"")",3MNYXalwzhzSY3APoec6Nn,50.0,277986.0
Aap Jaisa Koi - Qurbani / Soundtrack Version,0Zq2n84Eplok8MnRE8P5hE,48.0,249106.0
You're My Love,6D2ZnEZ92wUFTr38YXTCL5,53.0,279120.0
"Tum Hi Aana (Sad Version) [From ""Marjaavaan""]",6vNolBIVWvfY3Z20gAG5nI,62.0,83169.0
Ik Mulaqaat,17uI7afUaul1hCzMTF9txd,58.0,247812.0
Locha-E-Ulfat,0LIdJDwGEJUDruEycKBK80,53.0,288462.0
"Yeh Sham Mastani (From ""Kati Patang"")",05Wws4HqfGzbqRLH0smbpD,39.0,276855.0
Swag Se Swagat,2AjGLmuZK1fu21n1IpB9RU,49.0,235944.0
Shaam Shaandaar,46mXuHxCjDiLoLPsqn24P8,51.0,237463.0
Bholi Si Surat,0dova5UHQl7K3VlKu1pyEQ,57.0,255242.0
Befikra,06wTXKpDMrSp5OfB7MErpx,55.0,351578.0
Do You Know,1aHRhPwlNTNdMsDcYicxb6,54.0,211764.0
Hoshwalon Ko Khabar Kya,5NbR7c5zrOZN3Dje3JVJEN,60.0,307000.0
Kabhi Kabhi Mere Dil Mein - Duet,418v2RdbaHUOdWJt5AzOMP,40.0,298579.0
"Dil Cheez Tujhe Dedi (From ""Airlift"")",4r5KcqClOrWJupeOZYEbGx,52.0,271330.0
"Tujhe Dekha To (From ""Dilwale Dulhania Le Jayenge"")",6FZrX6epdqcaQHx9LFRcuf,43.0,303960.0
Dil Aakhir Tu Kyun Rota Hai,46bUtsNP0dxfcW1opo45VU,53.0,86424.0
Tumhe Jo Maine Dekha,0pPGUL7171TRGgI6wyP8wP,59.0,341146.0
Dil To Pagal Hai,5itw0WzsobhLXyxUuAj8OQ,58.0,336117.0
Jiya Dhadak Dhadak Jaye,4CKi5CijlpT7ljOgLN7ReX,42.0,319480.0
Saawariya,5T6yrJuKWnkCH2OlQsoO7z,52.0,165773.0
Ruk Ja O Dil Deewane,619BqiArColRhmckgCGoG3,41.0,312333.0
Zoobi Doobi,4GjiqyDww3ldKakJexB7AL,48.0,246166.0
"Hai Apna Dil Toh Awara (From ""The Xpose"")",7Lo3ZWkorqloV6wRXxqyF7,53.0,264106.0
Khamoshiyan,6zCQF5tu7HVwU9shhKqiuF,60.0,335709.0
Taaron Ke Shehar,1r6sFC5J0p9r3jcfIoSGDM,64.0,230082.0
Kabhi Khushi Kabhie Gham,0eGtFJBfYUKF2CvNZJEu3M,52.0,471946.0
Song: Dola Re,1UV1ej70vDBIdPUEJ40ZG1,42.0,303386.0
Jag Ghoomeya,4KCbZcshgibfJSCAkg87Lv,55.0,281991.0
Do Pal,7fyIuR4aaWb6iltlAoSkxF,58.0,265926.0
La La Bheemla,0AGbuVpSivVZI99CJqdMpi,50.0,147496.0
Na Tum Jano Na Hum,0zX7Zcf1ijrwrhT65pcdb8,41.0,383213.0
Eyy Bidda Idhi Naa Adda,7e6J0HgooHYVi4SwdOB2OM,55.0,236057.0
Humko Humise Chura Lo,4T3VAoUDvCJkX5OSYXnng0,56.0,473025.0
Pal Bhar To Thehro,6jb9fvPq8WbZUSHBKVfthL,44.0,228000.0
"Gazab Ka Hai Din (From ""Dil Juunglee"")",4byiHL0b9mIoCUCjbjI4eA,59.0,236325.0
Salaam-E-Ishq,3oIWJujQwLjGBG8kZGnJkg,54.0,424573.0
Chor Bazari,0SxjmKamCaXEBwuQdiMxor,39.0,257440.0
Tu Hai Ki Nahi,4brSaQIT3bnnE41D042fgL,61.0,333922.0
Pistah,4oWyW7U9YVox9jqTar9k0V,59.0,146933.0
"Ra Ra Rakkamma (From ""Vikrant Rona"")",0stbF4C1ACmIvx0aW81ZXa,60.0,218343.0
Zara Sa Jhoom Loon Main,4AfLtSXcvG8AkfQjDR0gJ1,42.0,353693.0
"Itni Si Baat Hain (From ""Azhar"")",4OEBP1iwGmLtcM8UKRLm80,61.0,294846.0
Telusaa Telusaa,1jz0PUb4rChtZUk4Itn1Co,55.0,264544.0
Neeve,4QMZ6gwFTLk9qOhaQsGIxf,58.0,281520.0
Vanilla,2z7k8UytNaiMIJQNc1XZcZ,57.0,171627.0
Mehndi Laga Ke Rakhna,2UXqAinFTSFA3Y0nlWPHQn,43.0,286694.0
"Halka Halka (From ""Fanney Khan"")",44O26Gv1wQrlUj14PpTolM,58.0,247381.0
Anaganaganaga,47BZ5zznG2jzc2hjsEbvxH,52.0,287428.0
Moh Moh Ke Dhaage (Female),7uubRr0u9Zxc1Y84hEn7Xf,58.0,322899.0
Dilbaro,7IC7D8HIUgBqPiKDpOFBQt,53.0,314148.0
Galliyan,3ySVdXje5nm31d7vL3jNV3,57.0,340399.0
Moner Manush,1ZYpBuvQzBPKruWKX1eRJG,13.0,515039.0
"Ek Toh Kum Zindagani (From ""Marjaavaan"")",6oDHAjaJJjwwgoAuMIeY9K,55.0,190345.0
Woh Lamhe - Remix,723pP4FLUQv1qSAnQtgl78,44.0,320120.0
Yun Hi Chala Chal,3GrTI5vAoDD3VE24VTBJAc,52.0,446986.0
"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")",3NKuSd9Qa5fzwhqiuKYFh4,49.0,226696.0
Tera Chehra,14uXhHNINQqjl2hngD21s9,57.0,392525.0
"Khamoshiyan (From ""Khamoshiyan"")",5Gy67YHzPZTk9Q0D73LAGH,60.0,335709.0
Phir Milenge Chalte Chalte,00slEv0AYGnW85H84XsmGz,48.0,394161.0
Saajanji Ghar Aaye,5yDC62x6y5vZc32PzULCeU,52.0,435800.0
Jag Soona Soona Lage,2sVzO3L0fdOMVe8wVlM0IE,54.0,329429.0
Ek Ladki Ko Dekha,53SyjeUrYqpGjKbrSfXbuI,41.0,275295.0
"Lag Ja Gale Se Phir (From ""Woh Kaun Thi"")",6clAHjokFftNtzUjOfH7WK,41.0,257613.0
"Darasal (From ""Raabta"")",3phw912iJRhtMfsdJ1k3Sr,61.0,274354.0
Ae Mere Humsafar,0dUbhFM18NyBDDpiktEQLk,62.0,355840.0
Tajdar-E-Haram Coke Studio Season 8,2TuNVD5u5iAslHp0moLlTn,55.0,616509.0
Woh Ladki Jo,4A15QHUraE6rrP0Co6S3lG,59.0,434300.0
"Chaiyya Chaiyya (From ""Dil Se"")",7ltsfuHdqTZ5LwPpDy1q0v,51.0,416613.0
"Pachtaoge (From ""Jaani Ve"")",5QVHNa0ppJUOoqSd36ovQS,61.0,226789.0
"Excuse Me Rakshasi - From ""Ninu Veedani Needanu Nene""",4RL53b4NDXOGZsyN0T2hhI,57.0,228131.0
Pappu Can't Dance,7MkhC2h8lDwyEfaKxf48cJ,48.0,264986.0
Tu Jo Mila,7txLCGOXyDlDXTjtR1Sk4v,59.0,242864.0
Hanuman Chalisa,6PQ2T710wWEoCjoirogbAs,37.0,495307.0
Bharatiyar Trap Rap,1MHX4uLNWS72OTG9KJQetO,2.0,313960.0
Anhad Naad,22hwXOVEJLgF1d3axpDFyE,2.0,283040.0
Kabhi Alvida Naa Kehna,4uXShFWajd1PTQzlW3P4jj,54.0,483920.0
"Tu Hi Meri Shab Hai, Pt. 1",1pNIbZ1F7CJmk60h6UJaVg,48.0,389693.0
Tu Mile Dil Khile (Lofi),1v7WngDdQVa1ee1HLVjwTc,1.0,224257.0
Maaye Ni,6DDb8rPKQ0GzairwfFgbvv,9.0,162000.0
Aas Paas Khuda,3kuxr8U3QynLzyW82p5hYR,57.0,319115.0
Mangalyam,7n5Jcqw85WSfJHrMXsk5N2,59.0,260698.0
"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",1NX33DecZrq4ZUGDc47AfN,60.0,264805.0
"Surili Akhiyon Wale (From ""Veer"")",2RNCGsAi3ERAf2k2Mhhdyu,46.0,331758.0
"Pacha Elai (From ""Love Today"")",4JO0JV8cZ4JnB777tmNKh9,66.0,210857.0
"Manwa Laage (From ""Happy New Year"")",0gE4lSz8VwKkxzQB5hj1XE,52.0,272082.0
Kashni,0dGCeam7cfKSUZwLuMZ1kd,34.0,138000.0
Badri Ki Dulhania (Title Track),2xbvLQBFW7E9232BwMBljb,53.0,206858.0
La La La,7oDykOViQGiV9M3enF7u4Y,58.0,192000.0
Ki Banu Duniya Da,4eERBo2rKoYkSaI4Gj4dDW,18.0,421880.0
"Edho Solla (From ""Murungakkai Chips"")",61cO5mTOB2RQ5Kp03sNm3E,53.0,302882.0
"Tose Naina (From ""Mickey Virus)",2fMlezwwP5Hr1UwuAknN4o,58.0,263549.0
Vaseegara,34IgZueFcAjJ1xwVxH1ANy,47.0,299146.0
Karpurgauram,2I8POKVsvLrDi23ZpNG7R0,57.0,85500.0
Padam Kadala,6OJemp4sHmpogO2ieTATsq,59.0,68541.0
Sham,5Q58RkKyUafm15Syxg79DW,56.0,284626.0
Zinda,7vZz8oJ5qAqB9MghufRK5k,58.0,211120.0
"Alcoholia (From ""Vikram Vedha"")",4SjKsDIVQessPLdN42FZlm,52.0,231022.0
"Slow Motion (From ""Bharat"")",7yEuRloGyxyu1KaWBTPP1Z,50.0,247247.0
My Dil Goes Mmmm,3Uv8BQFN3bQfhkregyMbnx,57.0,452832.0
Peer Manaawan Challiyaan,2DH4qlwHVj9hCPJ8641AZM,4.0,385280.0
Sawan Mein,1k1Hq50PcQDsiHjrU1XS9c,13.0,320720.0
Besharmi Ki Height,1qtl3vB0uqciZ94g3S6TO7,55.0,289353.0
Champagne,7fYE7BT9Na8XpALQwuhIwX,57.0,182000.0
Nenjukkul Peidhidum,4vlMdXsRpAIXYggwbNHZSv,64.0,369333.0
Tujhe Dekha To,59JemC1a4KDC1WxNAt7Zpt,44.0,303960.0
"Main Dhoondne Ko Zamaane Mein (From ""Heartless"")",43YkTTlOD203o9E5ZxhUjF,65.0,262986.0
"Rishte Naate - From ""De Dana Dan""",6alUOXeJ3T6vi8dkN8QSbi,63.0,286586.0
Meherbani,55LK166LWHOpXOroZ5g82J,63.0,243591.0
Pookkal Pookkum,7hMKAmUlUUYa5qEiHWK4bk,66.0,396466.0
Nagada Sang Dhol - Remixed by DJ Dharak,2ulISFrkxrq38ietX4wVCq,43.0,173760.0
Ay Pilla - Telugu,5nVFeACm96rucybpDAjfK5,55.0,253773.0
Aal Izz Well,3L1jrlL7DuCaTlBrE7rnDy,51.0,276125.0
Tainu Leke,34wsgkPMRk3xIfHdwtezbf,58.0,273577.0
Ek Pal Ka Jeena,2YOEKFkS1IWFmZglZx2M3f,41.0,397426.0
"Jeeye to Jeeye Kaise (From ""Saajan"")",6xkH51odPN6GVpMgth0lWL,44.0,209960.0
Aankhein Khuli,16XEVyPh5NT31CAAqPbxQF,61.0,422713.0
Kya Mujhe Pyar Hai,3HFjh7QljnUCBLsoTwMuTj,61.0,266653.0
"Odhani (From ""Made in China"")",2q0V50aNlI1RQXJyE5HDgD,52.0,195397.0
"Chura Ke Dil Mera - From ""Hungama 2""",7d5ufSYehroRIgCXxJvcTM,53.0,285773.0
Yeh Fitoor Mera,3hp6JfJIxkv3sl7E6p7DQj,59.0,283070.0
Aasman Ko Chukar,5aa4zMfrJ16iDnS6UIKtlL,63.0,274081.0
"O Mere Dil Ke Chain (From ""Mere Jeevan Saathi"")",71hanKncfyBt0Yi66LRUYm,42.0,273356.0
"Nazar Na Lag Jaaye (From ""Stree"")",0cWLJcdvM6QlOQ7UJdB4jb,59.0,206175.0
Gulaabo,5hRXhmEuQW3SJwX94BBV6u,53.0,264417.0
Tamma Tamma Again,5sqPE9h98DkO5ms20NUiUg,52.0,199264.0
Dastaan - E - Om Shanti Om,4IPzzBnFrGrlijBWY0JDYB,51.0,426498.0
Moonrise,0uSsibjt7ZjdRwHTJrqWOT,54.0,169200.0
"Dilbar (From ""Satyameva Jayate"")",6cARnc9YVlBNigjNSX63pp,47.0,184432.0
Shri Krishna Govind Hare Murari,58SIEtTjWErr0yEXVBKxvd,66.0,153002.0
Kadi Te Has Bol,10ds7gidDqEORLayc77ABS,52.0,269158.0
Teriyaan Tu Jaane,1P4X1N94ZQZXrS1p33P4PF,13.0,272000.0
Behti Hawa Sa Tha Woh,2XfmRXh6SsEk22Hz8zahl3,57.0,302142.0
"Ek Din Aap (From ""Yes Boss"")",7dbO1k9ryxPFJG0fvYBffu,62.0,266066.0
Fevicol Se,0wEgK7RKkB1R6sR5Nrwh5g,54.0,289865.0
Rang Lageya,4svSc7BE6r9xMEk0GosnVu,47.0,227962.0
Sun Maahi (Lofi Mix),3IvW9tmXT1dsSDC7TXwz9U,45.0,172881.0
Sun Maahi,2L9WihAzKMIetj1nkwW140,33.0,169404.0
Bannado,6FFm3OE9zZEKBY7HyzAk3f,6.0,328360.0
Chaudhary,2oiiCDTm2kSITbLlyyNYF9,58.0,256232.0
"Pal Pal Dil Ke Paas - From ""Blackmail""",71j40GUuIgwpEGmoupat2O,48.0,328480.0
Clash,7krGSbOnw13S7tIpgVEWAo,55.0,176385.0
Naina,3SHopOL3KEJ8PFl3vJdfmF,62.0,225568.0
"Thodi Jagah (From ""Marjaavaan"")",3f0wz6zcA7XkQiGm0qNF5r,63.0,218048.0
Hothon Se Chhu Lo Tum - From Prem Geet,4mBmsPcPa1Eu4LDTHq55Ab,59.0,297706.0
Gulabi,22kRCQPyNXWZSQEcDvCmGD,57.0,230661.0
Tum Ho,7uNnlVit5qDvfOje0pqICF,61.0,316500.0
Jai Balayya Mass Anthem,6Ic8DEtpraRuSk1eY4q2ms,59.0,230791.0
Ve Maahi,7ltu5scschhmNWp5rp8rVF,52.0,223999.0
Sun Maahi (Instrumental),1vWxuw16AVJ8J5M9GhOJTu,29.0,169404.0
Kabhi Jo Baadal Barse,3MVPReTwLNOBFb6KjiIRNM,57.0,254300.0
Safarnama,6w458kA8WOAIZr1ublxnK9,58.0,251402.0
Woh Ladki Hai Kahan,2tO0QPdCA0jgDBshTuYYkc,58.0,306133.0
Isq Risk,0rxEPf4Y6uBmV3hkrV340a,63.0,295079.0
Sun Maahi (English Version),6NS5xZR94aGMVIw3MEmclz,47.0,171063.0
Udi Udi Jaye,40BjkQhSOqS7j8Z0JHiF07,54.0,260507.0
Ho Gaya Hai Tujhko To Pyar Sajna,7jV2zwwRKvHoLA8WFr3SCN,45.0,349826.0
Ramta Jogi,2fsPrE2NYiHOHPMuWbjvTj,55.0,377000.0
Thee Thalapathy,0qgy62WThodLxylEu0Dbnc,62.0,258000.0
"Chura Liya Hai Tumne Jo Dil Ko (From ""Yaadon Ki Baaraat"")",3ci9YeXRulpmFPDvqneVwc,43.0,287840.0
Dekha Hazaro Dafaa,7AV1hh76pC1mg4iSH796Vp,64.0,207751.0
Dil Chori,6zojSFiUNySBy3Kd1JVCXb,54.0,226696.0
Tu Hi Hai,5b9x5sRIzAgXQw0dhGORO1,59.0,199643.0
Nenjai Poopol,7MTU9sI9DuOX4cabpy7sVy,49.0,61120.0
Jaadu Teri Nazar,1mAO7s2X1VfYwNDWIcvdhS,45.0,279909.0
Naaloney Pongaynu,2bageubuN1HjNZwTNlyh0v,59.0,372600.0
"Koka (From ""Babe Bhangra Paunde Ne"")",7Kluc7HsLzZKAaO2sH1N1C,46.0,150566.0
Teri Ore,1i8iShQ9F1HXxnufDuF4Mm,44.0,339591.0
Urvashi,342pJxy678kgQrZXCL9RG7,57.0,215483.0
"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",1awtp7rf6ajhGY9BgzCHeZ,62.0,374205.0
Maine Payal Hai Chhankai,51EUKH2M1QGN50iGUlnxmU,59.0,279026.0
Lae Dooba,4cNbz1UdBCrnGOg0NNP1iF,63.0,229877.0
Dhoom Taana,4eKWtXoGajnaGKvKAcgc8f,51.0,373357.0
"Saami Saami (From ""Pushpa The Rise Part - 01"")",1GjRIaC1VRaPw8cl5CAjuF,59.0,227160.0
Ennai Vittu,4FOCZFqxIS1Xc5JWla5VNj,61.0,244669.0
Matargashti,5GeBgck1MU2tlIkMpsn8uT,58.0,328052.0
Din Shagna Da,20rwogC6aE369YsxFb5aRp,55.0,215304.0
"Daaru Desi (From ""Cocktail"")",1R7ChEm1x3mGhDWXKnPSXn,42.0,269589.0
Jaane Kyun,6M2UnI1LnXuXlWU54CKmKx,53.0,277986.0
Tere Liye,0fCQRUbk8LIQTdQYGNtGyv,61.0,279826.0
Shubhaarambh,5ckJAMv3Ixm6orTgfkmtbf,57.0,232533.0
Be Intehaan,6g0HHWLJwfe2PlbgHi8pBj,60.0,290867.0
Tumhi Dekho Naa,2ILhVeTkbDAYEvesCCBsNo,56.0,347453.0
Tumhi Dekho Naa,2ILhVeTkbDAYEvesCCBsNo,56.0,347453.0
You Are My Soniya,6SDH3mp9sQCNJDfDDpQTTo,57.0,343613.0
Paisa Hai Toh,5kwldaZvtbiTmRYsmlyxAN,32.0,188586.0
"Sanam Re (From ""Sanam Re"")",3XWBGyt7m2rZAjEj0awWnw,58.0,308714.0
Munni Badnaam,6fORBVECjNDJ1gdq5uuoAz,54.0,305017.0
"Banjaara (From ""Ek Villain"")",2S6N9pbnkhQRyAx80HmF79,62.0,336567.0
Buttabomma,1gT9sc5997gi82JBxoUTYp,54.0,198782.0
"Mera Wala Dance (From ""Simmba"")",2WDNxbQejWu16O44FcMEFM,51.0,199584.0
Hawa Hawa,3AKgg2xh1XZEmB8vNks2Gi,53.0,272290.0
Kaun Tujhe,5T2ZZiBMDGh3TZDUbxg4rV,62.0,241448.0
Romantic Mashup 2,42WGQxg2lPIFBt8ZRHQ4Q4,57.0,325172.0
Dariya,0LRcXYhaWLqbs1wvSV0o9u,62.0,217992.0
Uff,27JK4mF2SMhoVyQo6SgeEA,56.0,272112.0
Chiru Chiru,6O1VWYPfl85dDeKiaCJKza,61.0,284466.0
Zingaat,5raWEZXYAapq6Qw1GIEIkU,55.0,226501.0
Desi Kalakaar,7m4CgL81VVIHaaiSxyH922,65.0,253352.0
Ishq Bulaava,1fkjRQA8wXPPyxqYLbxuqy,61.0,303640.0
"Main Koi Aisa Geet Gaoon (From ""Yes Boss"")",4hLShJ4RCa2KhqVHD7MRDn,60.0,317000.0
Manwa Laage,3H43T5swYywvcdCBFiDgW6,57.0,272082.0
Tere Liye,3i11e2jzUtO3jChiFl3v9x,60.0,331676.0
"Ennai Vittu (From ""Love Today"")",3LP4QpKptfe2yEC7oG5iNa,69.0,244669.0
Kaun Tujhe (Armaan Malik Version),5fjIpQa7O7ttgx64TN9lZR,63.0,160485.0
Rowdy Baby,0Tm5ER6IrGfmW0yZ5lkQli,57.0,281440.0
Mora Saiyyan,0VLb2QH7QafF5VIAVfwoq2,56.0,115500.0
Mere Haath Mein,6oUK2k9OJ0WvmVveyauFB7,62.0,285857.0
Megham Karukatha,0GavMn9kjiQk1yI6118jEY,60.0,290400.0
"God Father (From ""God Father"")",0fElKy4Ooi5fJGdkLSaJrk,38.0,165810.0
Main Dhoondne Ko Zamaane Mein,75p6BrziB5urmwPCeXl3y7,66.0,262986.0
Jind Mahi,3SJVCbBFTxR6UvvTWRNbMp,57.0,175000.0
Ratchasa Maamaney,26aOnndLckt8uAsk6odL5n,58.0,289942.0
"Don't Be Shy Again (From ""Bala"")",2TbCdbFzs2xO2nzasn0Qvw,51.0,164159.0
Dil Mere,6ZmtxXUXRVjxOhugKkmerC,59.0,211290.0
"Kudi Nu Nachne De (From ""Angrezi Medium"")",4YIhJmihoXwjtbY4vsV9Nh,58.0,172381.0
Pacha Elai,5jmW454u8igkIgEVgvfSOE,64.0,210857.0
Sajan Das Na,4TNzipbkHuhp5DtHcZ9osE,51.0,236674.0
Jee Le Zaraa,2r32XiAWtZbT3eLUvf4pag,61.0,215202.0
Laal Ghaghra,3fpVYSLnxkadjYwQPTyo4H,52.0,268888.0
"Galliyan (From ""Ek Villain"")",517bz7zkWELmyL4eZzJ5R9,58.0,340399.0
Phir Se Ud Chala,1kcV2LJxt5v0s2cEGtEJ5i,62.0,268833.0
Main Hoon Na,0v7rJIwQ2xeB1W19eU5IQS,58.0,361066.0
The Jawaani Song,3IzQc4KEAFd8lIc90X7FZr,54.0,253160.0
Zehnaseeb,3xF15SqY32Mno3UUMBirhU,59.0,217440.0
Bin Tere,3bZPdEskcnMdepwCaDSJRl,59.0,330360.0
Sawan Mein Lag Gayi Aag,6oloWgrErtc8dG2WiV55gn,56.0,226615.0
Ishqam,7FcQRdlqMvAKmQH1SXCk1s,63.0,194418.0
Kalia Premare Maja Bhari,0NvLcyaguhNb2V9a0yoTdR,21.0,281103.0
Tum Jo Aaye,2iZeKe5avjtKVmjfSFkpxd,60.0,286443.0
Sanam Re,0CVfovmUv7BnemOyTtOcbL,60.0,308714.0
Guzarish,2MvCNH9ua0CeOgUQfZf56z,59.0,327029.0
Ajj Din Chadheya,7N30pzJGFwnYU8iuzxWS7l,48.0,315013.0
Rubaaiyaan,0ceF2OyfoVe8IQeFcBXZg2,57.0,253316.0
"Uga Ho Surujdev Bhel Bhinsarva (From ""Chhath Pooja Ke Geet"")",2xrpJezRvcgajTFSE3vDcX,49.0,357696.0
Apna Time Aayega,5uaIbU3oHHcSOK6WFNK5nj,58.0,140463.0
"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",5b7u3idwfY2LyqMQlCwscm,62.0,241448.0
Chahun Main Ya Naa,6UgcN95w7vQxkR8sEFmwHG,62.0,304899.0
Suraj Hua Maddham,0mWtcNIAL9jITVHl3F2SQF,57.0,427546.0
"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",7fW9J3EpVWVN1ouv0slAs0,63.0,266653.0
Sun Maahi,0tE3kaT3c9tjSiOqZJnM1X,68.0,169404.0
"Tere Bin (From ""Simmba"")",4f5kLqyOJ5ZPnalEVMQrB2,61.0,230948.0
Vele,31phvnfUfwzi0nf3dO814j,58.0,230546.0
Genda Phool,15Vuw407y6UWIPUfGrpJ1e,57.0,168240.0
Shukran Allah,3nKEiJUeaWn8q2O9I1xwlB,61.0,290053.0
Main Agar Kahoon,3WVHfTd7xz9VPYJQFpOp8j,61.0,308158.0
"Mileya Mileya (From ""Happy Ending)",2KpxQeRbF8ei9u1BeAOdBL,45.0,266278.0
Nazm Nazm feat. Ayushmann Khurana,3FLJR1N1dxOYEpZCsTX8p6,62.0,194634.0
Twinkle Twinkle Little Star,40MVgOPFjWtvaXkHlGyOiL,36.0,141038.0
Aaja Nachle,2Bn2JQAGZzxe09jFzm1SqJ,53.0,305162.0
Jab Se Tere Naina,0gRNu9dVzi5aC87AI1empZ,61.0,284573.0
Saiyyan,2vR23BjIzpLMtzsyKrM6Mb,67.0,343906.0
Lungi Dance,3VXh3jYTW3lTxtXRnu2TKP,56.0,275399.0
Jaan Ban Gaye,30CDYWqqitNHUa0DGaUeIE,67.0,211673.0
Ik Junoon (Paint It Red),7e6qTHVfRdaYsio90s1fHC,56.0,299119.0
Tujhe Kitna Chahne Lage,5QtEFRYavs5S3GHtFEq7A4,63.0,284779.0
Abhi Mujh Mein Kahin,73y649QhnXdcm6fRdvfraO,62.0,364786.0
