,ID,Popularity,Duration
热带雨林,3GR2MyhdGvHnpSNJffuacz,40.0,281000.0
Bedroom (feat. Anne-Marie),2TkAUHBaCReXruGnMVPGNL,51.0,203990.0
星空,0cDN0N6Ho17FIxuzOvakQk,46.0,283546.0
新不了情,6TpLVNUQFASvBOuPRFtCfC,46.0,264813.0
十面埋伏,1GGYvJLKa2iOzwcknmQg3D,43.0,232133.0
驛動的心,3SetQzGrvfux51n5hLnSzV,44.0,245560.0
醉清風,2y84yMmdH7mZDwIlX4E0zh,40.0,261982.0
是否,0SEQdKxVSj4hX2SZROG2Pd,45.0,242560.0
我好像在哪見過你,6WcrAKP5i2fQcwloY5I2n4,41.0,279145.0
月球下的人,2FsrKLHO91CaT8vvY85DD6,45.0,283906.0
Take It Slow,6ZRdwFsEw5crjTzHo6Idxh,40.0,324500.0
瀟灑走一回,4GwFHyuFlXsjLiyRBdx3FD,42.0,250893.0
沿海地帶,4elhQCXOKEDhgFgE3Yxc8Q,52.0,211356.0
十七歲,7bUSctvSgznxwWt0Spag0o,40.0,240106.0
後會無期,5jSuSxPNY1BOQjjnGnyrEw,41.0,223041.0
我最親愛的,3uZZAsy8EoCOnizxNCxmxm,45.0,284040.0
Mine Mine,6C07AiFdxKqUPbv92K4CG7,40.0,268173.0
哪裡都是你,1wTzT7AETrZvHw9HgQiogj,42.0,279040.0
詞不達意,4arcrPMPxXrUEPqn8oFXbr,36.0,266466.0
布拉格廣場 (feat. Jay Chou),7xC32ciMAqOjs4yjAtXBWl,43.0,294600.0
七百年後,6bmsLQVjdC7cCc85Llx2BA,32.0,262720.0
山外小楼夜听雨,4gTAbKQ04gK8MdOCzANjOu,42.0,249875.0
成全,34GSbu5gyOvcRYb8H06hZC,45.0,276395.0
被動,5XhE0o2mWyd597AVl5a8ry,47.0,271866.0
王妃,6xVw19NAlPn9oA638jzE3l,45.0,221760.0
今天妳要嫁給我,5ZFN0GcP1IA5jUp9kf1X03,44.0,272066.0
克卜勒,15tD731GK0VYsmd1Im4C7q,42.0,249023.0
我等到花兒也謝了,0lcU3CPpyG6AnLRzZowdzr,43.0,278506.0
最後的戰役,0RF0KWRmViSC222kfVJsPo,41.0,251160.0
等你等到我心痛,3qoneoTziZcgF87UnwENlf,40.0,253213.0
朋友別哭,1HuoJQr4Qs2Nt93K3wZ2Wy,43.0,250666.0
Don't Wanna Lie (feat. 8lak & Hosea),6Q1Ekf6C8V0e7aOCymgscs,40.0,175144.0
If I were be the memory,4qc6i92V1gkMe8r1zqinw4,45.0,291013.0
祇想一生跟你走,6SmGLxHfBSpHxDMyhJ0P7D,41.0,311800.0
旅行的意義,0kcYzEvagMWsp9wL6RxW90,45.0,256706.0
慢慢等,1y9yrb1BMEqqBaFGoMmeIV,52.0,221531.0
太委屈,6tMgRC6pDQOqEnKCnAL6pT,47.0,291306.0
遺失的心跳,4JBcVExkivgP48f0tfFfAc,40.0,216960.0
廣島之戀,1VpHU8KcaoB2WVVV2KDWEn,46.0,321400.0
一點點,5rQPgfJMJ7yhsEr0HwTA77,42.0,221266.0
倒數,1ebsYKBByi4o7PcfXXaXh6,45.0,229333.0
心雨,1igC3OWllB1deDc7w5Rdcj,42.0,267680.0
崇拜,5cgKQimJa7KTXzFkRWClhk,45.0,237533.0
踮起腳尖愛,18sAGLtcv4bRvwUfmfM5o9,50.0,283013.0
Lu,4e5WTCvy6Z8hkUY1IP29b0,44.0,235280.0
浪人情歌,6WttjgrcxCq1CZnydPVVvt,46.0,271333.0
放生,1FYDHcFBASKDxhjkLLbh5X,47.0,273093.0
沒有如果,1G9MmoUjo5nC5lB7paaG0l,45.0,267426.0
你不是第一個離開的人,2uY8mN0tdlmy9E1zuHmWOh,48.0,200287.0
第一天,7lI4Fggd8KZuE76MJlA54P,43.0,253960.0
記事本,754emG8HFrjNMhEzjkhAWL,46.0,250000.0
"半句再見 - From ""At Café 6"" / Main Theme Song",2GbrvTwp37fiJ8JSMGg3Tl,45.0,242490.0
那女孩對我說,5Gip2UwE4f8L4MQWsvcvfA,50.0,268875.0
情人知己,1royJ1FfrCTV45v9boP8Lm,42.0,272000.0
心如刀割,4VtPmDKs3yvWFrVUVAF89F,45.0,304493.0
我們萬歲,36zXp2vEis00HRdX3pYEMr,45.0,236640.0
夕陽無限好,38GXsQvm4rXFcpCeZfWn5e,44.0,246773.0
天若有情 - 電視劇「錦繡未央」主題曲,5QRizvMkGznUDYropgzLeJ,41.0,257254.0
爸爸媽媽,0w4Sf61CbM69gDD7RVmaBD,46.0,284215.0
另一個天堂,3ZNVR4Nl4NLVioCv4zyFhq,45.0,266168.0
生生,4ZcuYqO9At1C4ZfMhNJzlr,41.0,258360.0
那年,22Km7CsEgTcqFHvTzpafRO,45.0,320391.0
其實你不懂我的心,0ueEyGG4GhWLROGgM1E9iC,44.0,195426.0
一笑倾城(《微微一笑很倾城》电视剧片头曲),699QkoAAV3RvJAnuM4aT5T,42.0,231910.0
你要的愛,2AwYywTNbeiWqQcLqt8UwP,48.0,242440.0
太聰明,4DCB1S7G6SmH9qlDpEVIzP,40.0,263173.0
習慣不習慣,2bLphDJvGyfjPbmxs7V4rX,54.0,300215.0
愛是永恆,1JAcJrIEg0S1EbowJ5P4Qu,43.0,293480.0
祝福,7B0041g5usOOgGNy9OKHFA,42.0,240826.0
麻雀,4n4yz5y49RHrH6zUY5aFry,45.0,252757.0
我以為,6odiUPjUgSSdqTJEcF9uEs,48.0,298426.0
花田錯,4ySszUxJMOqz8iRDJZPvbe,40.0,227993.0
突然的自我,6jLUrsNfwRc2DOuV0MaHyJ,43.0,216053.0
紳士,3QOQ8HlMpJTupsoj5okuof,44.0,290984.0
誰願放手,7CcX5AUh3JOQZYIgOVpIr7,45.0,191160.0
Drenched,0pmZUMZM96eetXlj6Cylut,43.0,236600.0
單身情歌,1b8ZybIufxmpDQszin5yPt,43.0,273960.0
知足,4YJcQNIIdAJL9yrtHKLCXh,46.0,256692.0
兩個自己,13rZQUVGSlVc2M3YJ7QDbs,47.0,196308.0
於心有愧,3tFqivmepFPaAW1Okc1SBE,33.0,237933.0
鬼迷心竅,0KbPM4avkXu7RHal3cxiwk,43.0,256293.0
簡簡單單,2Yjd9bxyrAlMwoOZCdZ87s,43.0,212000.0
浪漫血液,4JWkwVmwGwld0nWZJTsvgA,44.0,272529.0
Black Out (feat. 9m88),2LoGv4HSbilp1SVoQ10Qw6,48.0,237406.0
像風一樣,0UqoqhqZw7yNijnCt6I5kK,44.0,255111.0
"人生,起起落落落落落?",1VqdJfu2R0jnR1VGrTpqEB,51.0,254067.0
用心良苦,7bQ0virCxnDvvoRUjKLheW,44.0,276093.0
永不失聯的愛 [原創概念版],21NmnwPP8SHKyVtjvubGSs,47.0,253417.0
矜持,48CnX8v6OD9kqmeTIaLS1k,43.0,277986.0
如果我們不曾相遇,1n8rU6fMDfmw0ZvEpi7KMF,46.0,202388.0
月光,0S1qNnKSIW6UxlfgBFrvgC,45.0,245706.0
巴黎的十二點,4dVlQJVxsUNEL4lTSSwAJB,47.0,221443.0
后来遇见他,7tGsEOnNxRL2ri5m0aweVv,48.0,249750.0
洋蔥,1YQFHbLCNzdF9UtUOapZsX,47.0,275680.0
痴心絕對,0D0n4q2o54VTOmDJdL6ikY,53.0,262400.0
鳳凰花開的路口,7qAo2NkNmWt0uwbIlgHAMX,39.0,241988.0
怪美的,0cONHWTIfgEpAuVwbbwGgc,46.0,182343.0
明天會更好,5bcbAT32LJS87hklgOxUqM,46.0,320720.0
暗湧,7AQLbnuuyPzy22MOEmeetH,39.0,261813.0
浪流連,7a6VJHMS9ttKsj55cKC51G,55.0,253723.0
倖存者,3sJqXvTpUcOXNhuOn2QIQ5,41.0,281910.0
一絲不掛,7Lbp0AizgtTGyQyRyJOm7f,32.0,241706.0
Love Paradise,73LRTBKmdjroFDSBGSqClt,47.0,196266.0
我們的歌,0TA2eTf6ADQMuYLB0Ciy2V,40.0,246320.0
朱砂,5nCKO4V9HkNHofqTwa6Vcb,47.0,236068.0
短髮,5IRrr5Dqp1dUU1ftUSchMO,46.0,280960.0
一定會,2wl5Jlf09WAV7LIVUNK594,42.0,207266.0
好好 (想把你寫成一首歌),1Rxn57Wwv6hQUu60MIiMMJ,47.0,198551.0
愛與愁,0LmULIZ8erwVquGGLa5D74,42.0,291594.0
飄移,20zr75IWsZdHxnMvpQUyTu,42.0,242146.0
步步,2iaFA4Qfq4nUpwOkgj4Ujm,45.0,273946.0
Somebody Else,2DwsuwDtMtZykInr8cFo1j,52.0,169584.0
歲月如歌,3xSCLxQ5YLyW9ae76m0sPB,46.0,207851.0
再見,14AgBbjVYu2l5vWvbb9XVi,43.0,210765.0
祇想一生跟你走,5iatMK7b76FuQtjBbUuQV1,43.0,313266.0
花心,0qow1ioAiifBQrPOOxYyUE,43.0,230173.0
小時候的我們,3pyfEMTvunanVkcTFME2IK,47.0,207559.0
夢醒時分,31tZJyXMJaWBYStW7QmE5t,46.0,248760.0
劃火柴,14coUnNtseR1i4qRQMtuoP,47.0,214533.0
Unrequited,2eOpn0ix5JGf47vUBUqZnV,43.0,307213.0
Lonely,5WNwfAXkEE9FXpvdq7PSDs,50.0,182307.0
愛在夏天,0qe4Cy63BXu37y6qEQuRPG,50.0,380800.0
橘子汽水,0f0BaT2NwtV3ao4nPxLus0,46.0,212520.0
Eyes On Me,5VIxFiO4uCfA6BZFObyz7W,42.0,344026.0
最偉大的作品,6kbc35XZMhs9y9SEpAJKLJ,41.0,244046.0
牡丹江,6PgNIo1p187iblO7bTspUx,41.0,237560.0
明天你是否依然愛我,0s7IhdKVzfT6Uot1OBODm3,44.0,256333.0
黃金時代,0FBjsiiUFLET2xqeKVrGBE,46.0,248040.0
隠形的翅膀,6Tv5ukQ3xK8WHxJgWMM6vM,46.0,222080.0
別勉強,6tzOEJ2tqSiAxHw9CAT9Ru,48.0,262597.0
對的時間點,1RSkAUsiEAAazNyV53LLE1,44.0,242253.0
分分鐘需要你,0Ai604igwEqoW2CUzQwF0y,41.0,252453.0
一千年以後,7ronMHt2hVGfpag6m27wd9,46.0,227600.0
那些你很冒險的夢 (JJ20版),5FTCuqhj222HG8m2IxwVRp,43.0,287953.0
心太軟,3nlN7Yt8JOLE9WJDh767fZ,44.0,350400.0
練習,3CgVruuqtLv88BXOCxtWl5,44.0,260346.0
Someday or One day,6g8swuEcibJXvxw2vjBzHx,48.0,252254.0
天真有邪,6ym1AfJcqGuu7TLxQIfl0m,40.0,330000.0
Nothing's gonna change my love for you,20WIExWA0CPJ92x9jm7hNR,47.0,209440.0
畫沙,7F92rki4H1RZ68OrOZQy4u,42.0,273666.0
他不愛我,4tFZI85Z61VYuBYTtCrWqQ,45.0,239120.0
本草綱目,0iRFWnXN3PYWjlEocT44Ox,42.0,207933.0
分裂,5LlhtR0dYQcYUTapamXiKU,42.0,252626.0
Somebody Else,6gOZzuHIApHtAPTelkOMUc,53.0,169584.0
寂寞寂寞就好,4LhAUjPqfLpBVNYEdPd5Go,43.0,275120.0
外婆,0CShrfhwT7jnU255KHoTLf,43.0,240520.0
雨下一整晚,1wAiIIAskptjT45tgR35ad,42.0,254480.0
我可以,6ufjxyxCJeYKw82FoaLjfd,50.0,266920.0
你怎麼捨得我難過,1M97kKsHd1mw2rj4WCH2TA,46.0,293840.0
解脫,3awaN4hJ3e3s6WcVEB79fE,47.0,284666.0
落花流水,5u3QcENd230SCBXgovfOmm,41.0,237533.0
万有引力,3eKHFsCD3mKz1qySdWSZva,44.0,245816.0
空白格,6t2Pr9rcdVzvuAFuGJt8Fb,49.0,252600.0
一路上有你,4Uq4BHa2NVk9EUpXdSAdQl,45.0,282826.0
淡季動物園,5risxyTTLyuSa1vbrxsf2C,45.0,180058.0
因你而在,1Io6k2Nc3I6bwWOblZOK1d,42.0,265733.0
烏梅子醬,7gxBUjMQY9iAozVktMKEp7,47.0,257251.0
怎樣 ?,7y3ubYh0BR6wgISiALACWQ,47.0,271106.0
安靜了,2KRLVQOjVL1SDxcHXUAC4E,46.0,271280.0
謝謝你的愛,0TChpQUs1GonGED57v6nYn,44.0,279826.0
歐若拉,7fIP72hHPvNFI8XPYsxwQ9,45.0,259160.0
溫柔 #MaydayBlue20th - feat.孫燕姿,40fcXSuSb80MekMZM1ei2J,48.0,271018.0
演員,34mRQFXVDXFdZz3pqddU7x,45.0,261249.0
500天,3tHqubDUl1OHGgGz87YreF,55.0,240217.0
幾分之幾 - 電影<花甲大人轉男孩>主題曲,4F7ZAsndEIJXyFzJUHNlRu,52.0,228570.0
最後一次,4fw4NwYVD8nLWLtKtlN8df,53.0,166000.0
能不能和我留在台北(陪我幾天),63N9fNPJ5kkbvtntCwgIbm,54.0,243000.0
夢醒時分,51fGtLs5vdK2NOumVhMXru,49.0,226226.0
擁抱,4krYRz1TcFweFvmREcygeU,45.0,286826.0
其实,2ehaUS8f3NNji1ewwp26Kp,41.0,242207.0
日不落,2aY9L0d1OPp0eVf5Vco51i,46.0,228506.0
夏日の風,7y1At0wJ9E11vQvD93uG9c,43.0,240653.0
差不多姑娘,1bxeQQXenRYsdXtiQr5Iko,48.0,230042.0
外面的世界,56yUN89yTpDGpXeIzMcHLh,44.0,271786.0
為妳寫的歌,5qmtIGToI36Z9sNE7bvghH,45.0,197273.0
流星雨,1hPNdCII2b8NOEIqwbbsdG,48.0,276600.0
為你寫詩,4shNlYQOP5rMxmAuOb12ax,49.0,285693.0
过客,4ruTyQ3CxjN99XAgrhpF0g,51.0,270000.0
寂寞的季節,03xMCZmdtvF2LAK2Fizm9y,45.0,215826.0
天黑黑 - Remastered,2wso0v7nIbeOnMf078XSVQ,44.0,237066.0
是但求其愛,4IkQXb1IdIziAJmO3FODo7,46.0,269000.0
霍元甲,1yN0B3g5oJsSdRwUdNRXqH,43.0,276320.0
手放開,2Dd9EXYXI2NNrLG61OtWQv,53.0,265156.0
如果你也聽說,3mWZefa0yfuRz0KjeeVIBU,47.0,313146.0
梁山伯與茱麗葉,6dMFbxf7TdjTy4KxnZJl7w,47.0,232896.0
愛上你算我賤,3jdy4aOla1dwYIqwp69JJN,56.0,250941.0
心跳,46Oh6aHXjNEszZHRSFNza9,45.0,262082.0
I Believe,7BPtIXCBWvbl1HqEosWvmK,52.0,288773.0
乾杯,1pq8manc3lP5iEbLhzuZv2,48.0,289200.0
逃離演算法,2jqQvrn8z1fY0l0Seek4WZ,50.0,65146.0
你的名字 我的姓氏,5EXFP96IEtC5zdDvb8yZG8,47.0,301533.0
忽而今夏(《忽而今夏》电视剧主题曲),5jDSPGBSkci8AEWubPVyJ0,46.0,260720.0
別讓愛停擺 Love Will Empower Your Life,1E48bUfeMiv4Yv6uCn7s3S,52.0,247200.0
圍牆,7mFemsen8hkEoC5a4qeD6C,47.0,199444.0
Wild World - Acoustic Version,0ZWSpn7UgqAp4exbKEUD5g,50.0,225053.0
上海一九四三,2dOBADnRFSLgzHgzTxc014,42.0,195800.0
千年之戀,6J3YmODloSi669U6cKbtTH,45.0,228173.0
漂向北方,3mtw9kV3MNizwFtNyvsAnI,47.0,265325.0
That's Why I Like You,6Lr9Orx9Szmf0y4QRmOpZm,45.0,213148.0
天天,4rzTxZaFsTXQN54WimO4QU,46.0,255200.0
止戰之殤,3kriYj6FUKtGWJBdnR7jOi,42.0,274906.0
陰天,3q0VwPWeb3UGR1Ij4oTXWk,44.0,242293.0
桃花諾 (電視劇《上古情歌》片尾曲),4cNyHp6DzvKM3qm1UZHDGD,45.0,219759.0
浪漫血液,3MaqLn4sik3jgzFCaAxwsU,39.0,272529.0
偉大的渺小,1P2RxojrM3KEoKgM7pbc9i,44.0,277626.0
超人不會飛,7qfAfl5pbXRFxSfE32e7i4,44.0,299800.0
K歌之王,1tNY18aDEcbKV8EmF50luE,47.0,218050.0
紅玫瑰(國),3pcVsf6ibPqtCuHyJHfJpg,41.0,239973.0
膽小鬼,40RMeJVU5m7YzCJ9It9ohi,48.0,258106.0
So Bad,0q1FMCm6hZhyPomad3LQES,52.0,172118.0
無人知曉,5R3KGS53DCrlbi6cxECAEH,50.0,288733.0
模特,3WiPLRpAhceu2Ssjd3WtTx,46.0,307346.0
I See You Everywhere,5Dg8ls0df2DPRTEfKKFAwX,48.0,243600.0
你要的全拿走,37BXaP8wCJrH0M3AdtSNyk,49.0,299333.0
朋友,3Gl0Y21R2b5fPPxge18pTu,44.0,312333.0
沒有關係,79TMN9XqG2uwuhgVUw7siC,54.0,160208.0
山丘,4sZDrNBr9EsEvoOj7Z9Gr7,43.0,405800.0
笑看風雲,0OQ6khsXlri2wYI8HxJlqd,44.0,264289.0
愛的飛行日記,1ILwI5d4fRL2XvVVuTL9Wq,42.0,252586.0
因為你 所以我,3oRP6yGs5d0kFpGRRzzaS8,50.0,281799.0
Shall We Talk,3ZxhAXfP2hP1z5eppR8RuS,45.0,227207.0
Love Song,2XEtdVgbgltXfzVQppAkbi,44.0,269293.0
小宇,2wxSjPX7frBeeTaoqvhU10,44.0,227554.0
"償還 - ""紅豆""廣東版",2kOF946ACR2MPDsuhTtsuA,45.0,257640.0
口是心非,08JBW4HERcff7qfkfNJyMn,49.0,292493.0
Why You Gonna Lie,1rjUBUTswCkN8DIBxkgjJs,53.0,174000.0
讓我歡喜讓我憂,6SVcrjW5tkJ6646iv3Zp22,47.0,284360.0
hair tie,2X1jaqdFNsixn0GvijENGf,38.0,174692.0
但願人長久,12yVeepFYqv2z9UHHR2Rly,43.0,260173.0
夢裡的女孩 - 電影《想見你》插曲,2FaK4cjKKXupA0klPJTuVX,54.0,240340.0
獨角戲,3lNETUpm5NjmJ6NZrZRFqZ,45.0,277293.0
人來人往,1SjCVgrZqywAgwe0U8pGJk,46.0,234769.0
期待你的愛,2onTvRPxYbCxvvoQ4FbVS3,44.0,231511.0
綠光,2kmwkxaPjSwJ1fe7SFROTs,44.0,191560.0
Love U U,3tWKKraMbuwTcU3YZzoJnq,47.0,219511.0
味道,0rUiL3L1lurq2lzcfUCSji,47.0,237333.0
心動,6c6bGcH9CWUJOHQKCGLX0j,47.0,231653.0
曖昧,2aqbwnjV0esOdAtwFu3W0A,47.0,250093.0
爺爺泡的茶,2EhQVad1MPMiBh2YkO9ejq,42.0,237266.0
離開以後,51nB3PkZCbCwo1mXt3qDBh,45.0,242120.0
唯一,7gCQvF3gyLp4gKYb7s0gvq,36.0,262733.0
BEAUTIFUL LOVE,37mEkAaqCE7FXMvnlVA8pp,50.0,295346.0
那年夏天寧靜的海,6bV7CG4bGI4U3imq2NpIG0,46.0,252133.0
你的微笑,4eNeCUAnq5XuXwGanJb8qi,48.0,261493.0
畫 (Live Piano Session II),5yaFcwe34eiPTZhC1PiUPQ,46.0,168739.0
壞人,0VwzEoaTzrA4zjaRIkXpbh,55.0,300093.0
愛情廢柴,4zWz6OmFpyXIgQCxAS5yQb,45.0,285616.0
一派輕鬆,36JeQiNJvvpnCTZCDDgKuB,50.0,210604.0
猜不透,5FGzM47D9MUa0y7qb2D0Ix,52.0,233360.0
小星星,2bRdjYBHfm2dCBOAXHKIyI,48.0,196885.0
暖暖,5tzgLJeeNHz7NNRWhR1L35,46.0,243160.0
甜甜的,26kwIhnNn6vyDjTRkRs5XD,45.0,241853.0
7千3百多天 (JJ林俊傑《JJ20世界巡迴演唱會》主題曲),314jk2ZnMknf8Oa3wD4Pgo,43.0,223666.0
起风了,5Mm2tDgfdyaXhR3WqQykrf,49.0,313565.0
幾分傷心幾分痴(一場遊戲一場夢),1oq0URXXcJK2MNbn4sWlRQ,45.0,251466.0
依然愛你,7IXUkWlTdwzjIhDisSsCK1,46.0,246237.0
沙龍,5cG21Dn05EKQgrvLDnf6En,35.0,278053.0
明知故犯,0pnmUYIstjsVeJQj3wEHGI,47.0,257893.0
浪子回頭,2YA5IfmQwAmVzHRP3SVnEd,55.0,259373.0
百年孤寂,4LB2clNX8xZ065fStce2JF,42.0,317506.0
大笨鐘,2hjTSnSYU25he80XAWie4y,44.0,242840.0
愛就一個字,0hAmNalTo8tOdDxFekAFSQ,43.0,272379.0
帶我走,6xLInOiZPEeqEoLLHlFH8N,49.0,289426.0
大風吹,48oUsw9LrmRT7paajfxU77,47.0,236080.0
過火,0ZEOXfWy9lLCQMyOx2MzMU,48.0,302577.0
城裡的月光,0Me4L8eWzXf5hcofg9C1SJ,47.0,321320.0
洋蔥,1YUqUoAsUNK3lWZ0L2paws,51.0,278400.0
匿名的好友,0o9XsvHqGY2L8E6LRztDv1,49.0,261880.0
沒那麽簡單,4xZIMRwaaBx7CZMmM6KLuh,51.0,310133.0
棋子,4iOeNGGUNms7gNViydA70S,46.0,286946.0
我睡不著,1J707Wskr4x6JO9QwhiCm4,54.0,199586.0
任我行,63Awy6tiUUsbuLRnpPlS5I,47.0,278640.0
Love Me True,6vuxvUXRXUvsMDDx9bGphD,47.0,313281.0
喜歡寂寞,7txxlRXT1wL96udmCFVqnj,51.0,264653.0
世界末日,2sqohdUZ6Oblo14ua26VrV,45.0,265400.0
親愛的那不是愛情,1MAv2SJPGVVDHyFlhflmYR,50.0,256830.0
Mojito,7BYMjh3vWnHU4IFyfZdIDO,44.0,185008.0
她的睫毛,1CHawaJSkwZdn3YJJXRdlh,43.0,232893.0
背叛,48VzfSDNpxIfWohA9bZgfo,51.0,321629.0
愛丫愛丫,3ug64gXY4mHjvMRYUdGjA2,46.0,232000.0
愛,454G2UvyFpWTfgBADw8YHV,46.0,269306.0
当你孤单你会想起谁,558dTfMGywYbzFX0zVU4aC,49.0,255440.0
甜蜜蜜,0aIQZBntZW3LCptADbkfKZ,35.0,208240.0
忘情水,5ufg2o33urFZ1AQfTxwNZO,44.0,266000.0
黑色幽默,1lHR2yz3Dl8U0fNJjpFuge,46.0,280493.0
我不難過,4XrWar13kLO1jr535AzKrQ,47.0,320400.0
陽光宅男,1lRH0NdToJuws1PGRDbetd,45.0,220826.0
一千年以後,1J59cbPdIwiUMtX1ee7NwM,45.0,227600.0
又到天黑,3uvoZKtpufJ9F2ETKGPlh5,53.0,290631.0
存在,52iiHWnWlRaYwUobhKGXW3,48.0,284466.0
愛,3MmsHzXxADOWJvowwDwUwG,48.0,198333.0
離開你以後 - 電影《你的婚禮》插曲,4cSCMlCcY65zlz1ZPhqsCe,53.0,309840.0
白色風車,627GAlNjgw3o4EsOaAsIYm,46.0,270586.0
致姗姗来迟的你,4eH9ujPhZSF0HZ1c004wtb,50.0,246022.0
凉城,58HT97ejZBzvKIG5zzR8IG,47.0,232003.0
透明,6cCHHwJAI4TEF1eukFeR97,48.0,217263.0
丑八怪,749ROZZstvy0OzCMgNjnXf,45.0,253127.0
你不是第一個離開的人,4VY1gqGrmHm1slHOHKOdU5,50.0,200287.0
愛我還是他,13bw75oRjvxMv9VGIeM32i,51.0,292666.0
交換餘生,4IhGnQF2goYkwUYgHB8ZFh,44.0,276338.0
如果沒有你,5u6hY0h8gUWfPQSdNuKgQb,47.0,287013.0
人間,1u25V63Qw64EkVh90Jyrmh,43.0,285266.0
Before I Fall in Love,4eItapj64PXkaDmXYcuX6w,51.0,224200.0
一樣的月光,4wRYpv96z3nmsiC9f3BdWh,48.0,240386.0
爛泥,7DbVKoQHjJfqw0j8Aia0Bj,48.0,149506.0
屋頂,2edBRoaI2F2ST6WK0jdLUX,47.0,319440.0
雨蝶,3vaOVC3C7mo04c1oBWeQ5q,36.0,232506.0
呼吸有害 - 电影《飞虎之雷霆极战》主题曲,5Gbv3Wfe2Ct8N5FdMc25N7,47.0,192196.0
掉了,39tpfLHvnzXk4f8iD0htkn,51.0,237560.0
誰明浪子心,4S9FlHvOn8u8OQ89tezalX,45.0,301960.0
你曾是少年,2vEPmW5BnsnXNVV29laPsu,44.0,266651.0
怎麼了,2IAumRplFr0Ns09kKgt2je,52.0,321039.0
花雨落,2SuqRlS0DTfo8ApTc6EHVH,48.0,212737.0
終究還是因為愛,53yiHIP3ptxWtT4ambRcgb,59.0,285222.0
煎熬,1bkdJsC4ZWDo8j8ekJWMeD,49.0,262026.0
苦瓜,5IcTrw1JntFyNFpWLJgQrH,46.0,278160.0
達爾文,5DXt0rgXsJPkU6sBCh4L4J,48.0,265106.0
如果的事,47qkmo2smLRBNlbzDEwZHS,48.0,228520.0
兜圈 (偶像劇「必娶女人」片尾曲),4ezCayon5X4bTBj6ztNlDH,45.0,245521.0
無別 (動畫《天官賜福》片頭曲),4hJbPNtAKE6wHUbFas3LzH,43.0,257235.0
You Better Not Think About Me,0mpo3w2SHXb3rsfepeG5Pr,44.0,280524.0
你不是真正的快樂,1XfWRrji6DBo420tz75tNV,50.0,299906.0
李白,1jcW6AjFWRyfnTXwLlMMlJ,49.0,274920.0
Nightglow - 崩壞3印象曲,2orBsWiDd6DU46nacvAd6Y,45.0,183468.0
阿拉斯加海湾,5DCNAwyomUF3LXunq4NSpJ,54.0,237840.0
無與倫比的美麗,2UwbKIkGPgTPdp7CVx1Dok,47.0,306666.0
妳聽得到,6CY0N3nZ28bBdxRNjgM3xx,45.0,230480.0
你最珍貴,2d3DoAIDeUC58X3mzDRmDs,50.0,286840.0
雨天,5tZbcQ5PYID0xB0VNblmrK,47.0,241866.0
傾城,2PPxw6YXIVWcIe79qedaIX,48.0,255266.0
交換餘生,4daA20tBusVX29bUWgd8Dw,47.0,276338.0
將故事寫成我們,3APYQVgmEDZ6sPbpLo7Hog,45.0,336053.0
我們 - 《後來的我們》電影主題曲,0Uf0SvwUrf02ucIt1d0Wos,52.0,260878.0
需要人陪,3gNwT4pOwdlnrn5t5b3kkV,46.0,251160.0
挪威的森林,5KdZLYyoBP0qsjDTDP28do,49.0,391026.0
我很快樂,0ztR7sCDXwCU5I8QJKemSU,53.0,296987.0
落海,2g3GY9UVmT0lglq1rdSHE6,51.0,229105.0
裂縫中的陽光,6j4AAcbeR7Z4zfUKl2EndY,45.0,228600.0
"給自己的情書 - ""笑忘書""廣東版",3uun1e8SPD4GjWsIwwu8ai,46.0,267826.0
她來聽我的演唱會,2AtBtTANT1RAWLyAMq6R2k,47.0,292933.0
可惜不是你,4m4e3vIghV2QkHuOf83M7N,48.0,285830.0
失落沙洲,4vBoopG4WzohMju1GUmwoi,52.0,299346.0
倒帶,4XipvtwRgtUrGb2j2l0wNG,52.0,266146.0
倒數,2HmM5p02Q2qrYZvXJRLVx3,50.0,229333.0
I'm Alive,0FfNFvy5KRRyB2snvK39zL,59.0,172282.0
斷了的弦,7yriqF8s3ESXqwuDxUaleo,46.0,293506.0
裹著心的光,6ZpJxisQKOVQTthzmfN8TT,48.0,273030.0
私奔到月球,0WzdHebEnoKHlTxq5x2e67,50.0,226786.0
學不會,6YxWkNIvOVxUE3L21Ga9yt,47.0,229500.0
倔強,1HvAJPhhs2LnNViKxQ7APT,51.0,261618.0
豆漿油條,7vva2pL13vWP3XHKltJNJ7,46.0,254000.0
山海,34dK493M256BU2UFA9XJ06,49.0,251053.0
大約在冬季,5Oi1UhGQq2B7me6uPpAcc2,38.0,232826.0
雀跃,0k5QZDZ4bnuGdIayJVcknP,49.0,235645.0
浪漫手機,4ofmSKnAYj295dE0klRGQx,47.0,238400.0
我還想她,5myHTPXrZpxTEgaJaIUxms,45.0,247506.0
飛機場的10:30,0v2hRgvRSMnHsTSWyaoKbH,46.0,280773.0
一千個傷心的理由,2qGihe72sYAOwt2w5EjtNp,48.0,276000.0
戒菸,65KjitGykI5QIcsYrNhPZR,53.0,293875.0
菊花台,4sLlPACKA3OTNcJryGgWKR,47.0,293960.0
天后,4D0KlK4Fl8lotvsoys1bYQ,52.0,289400.0
櫻花草,6ddyizbXKAF46BDLahptk6,49.0,283826.0
會呼吸的痛,5IgElbSREzVyqgf1OCuKJd,51.0,272973.0
連名帶姓,4a5FvWpFaCs3YOzEnnpgR0,52.0,333549.0
