,ID,Popularity,Duration
All Eyes on You,4hoB7jVAo22BXwMFWLdlxQ,36.0,267600.0
Point sensible,0YmYBHDSRT2rr5uvnDWPWg,47.0,145480.0
Manic Monday,4gnAKtZkXPYjWcTnsagfA9,40.0,184893.0
Feedback,0EJi5ppofhn5rmeRvoIA10,40.0,192423.0
Séquences - Parcels Remix,46Yk35nGRNyvoAhBOIF8n6,44.0,265800.0
Regret,2NphJ0mVP7y3qtLt5H5URY,34.0,249840.0
Suburbia - 2018 Remaster,3SZhwgn2fYVmpBuzi4NIyM,44.0,307466.0
Bad Dream Baby,5GQyYSGz8bymILpekzEy7L,37.0,315250.0
Rent - 2018 Remaster,2FtttuNvgYjTT03FKCHlG8,49.0,308253.0
Take It or Leave It,1HH9T6jsitwm9Cvs9jUeTf,36.0,183468.0
Mirror Man,52s6Ea6aSZMvPUIH0dSpk4,46.0,230373.0
Wild Ones,03FPFGGmCFCFX9X7vNB3JW,38.0,268536.0
All Night - Cash Cash Remix; Radio Edit,5Uo7AAr2d1CNZlaKgVUT3i,38.0,206250.0
Medusa,1e9ct57zcGaqnWaehx52Iy,41.0,353160.0
Do It Again,2cj5qEqQOnx8LV67Ja7jLB,36.0,207758.0
She Blinded Me With Science,0BWravaqj9rKdOU8RWXhuf,37.0,221266.0
Nothing Bad Ever Happens To Me,3OGA5VsFUjsAVO2WGUatme,35.0,223893.0
When I Grow Up,2Hy2bQlZcLSxNY73CobvZx,33.0,271280.0
Cry for Help - Single Edit,02mYS2yrqvRj5Yx8kexNWN,51.0,245640.0
Screaming,4yUMoSLC3wAy5CYIXtodqZ,34.0,214543.0
Lullabies,0fCG41LglTzZXFkPFKUKub,34.0,224602.0
What Is Love? - Extended Mix,37Q1Ql8jgueqnmN0D4sFEb,43.0,396093.0
Graves,6H6GYzGEe2bLujN9o7D49Y,34.0,283745.0
New Song - 2008 Remastered Version,2R61SRfdxPbT7pXrgDgqQs,40.0,255400.0
The Wolf,3S2yvrjwH1hruVD4UWDapM,39.0,279340.0
The Crying Game,1FdUklYyUeOtahVc2WjLkt,36.0,202973.0
Great Southern Land,3OmEIZ6bYHqlReQ1YLaRHV,58.0,317240.0
The Living Daylights,4tWe3Fr8HrQPq2iFOpEGZs,48.0,254346.0
Touch,7IcL72EGHcKunBqFXbh2Iv,36.0,249120.0
Should Have Taken Acid With You,2USgoSJpFOeCLxuEqvlt9A,36.0,141106.0
Amoureuse,6Dg8gVIDAru7buEGH1Xb6g,48.0,183106.0
Messages - Single Version / Remastered 2003,4TgtcH6P25PBYU4y0WfGZE,44.0,286493.0
Number 1,4SLHNBbZW1888CFzQgaiYI,43.0,205306.0
Go Away,475oMhTktqo47hyt5ZlOZE,36.0,148892.0
Stop!,6wgueesHOGU3UIkckVISHZ,34.0,175200.0
Self Control - Extended Version,7skyR8nK3vnDikYFBoUVw6,48.0,304893.0
The Downtown Lights,38TMvbDxQCQJm9nzHqmpiK,42.0,391093.0
The World Is Yours To Take - Latin Remix / Budweiser Anthem Of The FIFA World Cup 2022,5zGzSO40FsFK65IloXM7DN,53.0,174424.0
Reckless Desires,794V8WK2lSF5ZIsKO22dIE,35.0,264269.0
Negroni Summer,6ZjyQjcoNuOaz9dGQzLi2T,39.0,228210.0
Angst In My Pants,1Oovzlhz3SgYVFsDcJHpVn,38.0,209400.0
Cherry Blue Intention,2JrozyGS7r75L39rt3xoGx,39.0,203454.0
Skullcrusher - Demo,0in0lyxjRLls5xHd5ijbQ3,43.0,337906.0
End Of Night,2mOzVvURATXmEU64DANxDr,42.0,203653.0
Call Me,1QFJpg154LuFMYfTryKadD,47.0,252973.0
Killer,08adlM6p75zTAyttWqRM1d,34.0,200716.0
La ritournelle,0qG1teoBvooRo7Z5Z8edCk,52.0,454480.0
We Close Our Eyes,7ji2DzTSsQYESbLNkHwJDO,49.0,221506.0
Parfum thérémine,76fdtNvwn6hkOmBvgOom7L,48.0,304993.0
Whenever You Need Somebody,5owW7rEIdQkbL39wt0iEv8,48.0,233666.0
Winter,5h43lSACdvPZAJp9WKJHK0,37.0,252272.0
Wild Sex (In The Working Class),2IT3ARHtmQvqNunVM4am53,36.0,247333.0
Spa,5KodOrv9iFso1iYp82eVhF,42.0,199819.0
You Don’t Look at Me the Same,2rggoRqUqZcsznpwSRYSqx,37.0,176653.0
Stratus,0DuKfzPUyHNS92DuruNqpK,41.0,184586.0
Voices Carry - Single Mix,4eOycahNij77maJicwgHvy,36.0,261266.0
Boys,6Nc3KauZ5OOk7ogX7h5HhO,34.0,279880.0
Habits (Stay High) - Hippie Sabotage Remix,43aBKep8IGxMizKCSvKJcJ,34.0,258933.0
Konichiwa,5qY5MMXsrlCmYj9X4qKqBX,42.0,277866.0
A Girl in Trouble (Is a Temporary Thing),6825ujIyyrnHiXOzTVlWFG,36.0,257333.0
Sunglasses at Night,64qqAndEvEwOcGlOYZnwqf,43.0,233773.0
Crystal,2M4PVaTJGjXV91X8HAVQEx,35.0,410026.0
Bury It,1oQMix8FPrtKM0PftCLYI9,35.0,188702.0
