,ID,Popularity,Duration
失樂園,6ND5KwtvXBKWUwsQJp4Irv,40.0,263144.0
報復式浪漫,1S8qYQzYorXqq3U63J7Xgm,42.0,204245.0
南瓜車,14w4oJcSZPzHHUWqRunMJA,33.0,217720.0
原來她不夠愛我,4n5zyjjuwsLOeJn73BmKtV,38.0,233482.0
東京人壽,1HnEmYDQRmOLijk0qVoktq,35.0,256459.0
人類群星閃耀時,10nbKFoqDjsauhJQTHWfkg,45.0,346247.0
別說,1FsaOuww6YQ3Xt7p1MMni2,40.0,225455.0
時光倒流一句話,1V7V9ekndGc7vqE3hVUKmA,43.0,254008.0
情已逝,16klvkpvswntKFpaoCdjDD,36.0,285133.0
戀愛大過天,1osjpQP9fzvEbznF8Ev4pl,36.0,227320.0
活著Viva,4qmUx3yvJOt9Jktzr6Kvh0,36.0,212222.0
尋找一千遍,6PZM3fyrYbjJvTRIYtMdaq,41.0,252080.0
悶,1ZDsdv7QHsSltM24N7xNsj,35.0,252333.0
星光燦爛,3KBkCJoO5pBrwGY2euEbl6,34.0,352306.0
下了兩天雨,3fkGSUHFDNpqft16NLwY1T,35.0,172343.0
月半彎,4eItvfEhxjcDX3vuBTcVcs,37.0,230026.0
如果想我哭,3Aze1xJ6A27MdS8ptpttN9,41.0,203360.0
一加一,44IkJSIA56Anssi1qM1qWL,40.0,254445.0
"我和春天有個約會 - 電影""我和春天有個約會""歌曲",7Mm6A74RBjpu2LLqTugqxW,26.0,253466.0
回頭太難,1ByQUiXfEcXV44rtY06s6X,37.0,311826.0
濛,1S1cY016AlRL2rnOO5bolN,39.0,209413.0
麥記最後一夜,10EJ7YEDERnYUxTdFWmrWQ,35.0,206825.0
教我如何不愛他,3ShgTaovx2hAdueGGQDsdQ,39.0,253666.0
我也不想這樣,5sMZlRUU91bJsiKp3AWn5H,38.0,296933.0
我結婚了,4fJ8ZMIj7pI4SaRaUzdGIT,36.0,256213.0
情書,2a7zTeWs92hA8dOQUEL0Xy,35.0,244506.0
世間始終你好 - 無線電視劇[射鵰英雄傳]主題曲,79OoRd1GwA5iGBNO4CIlCx,36.0,167400.0
沉默是金,2F0jn3uY9iNOLibZj917Nc,37.0,250066.0
男孩像你,0Yi8lfqXkblPopcXNUZlha,35.0,274706.0
矛盾一生,4oR1PEGsAhLCQSFPd1fQ6X,40.0,256223.0
夢伴,5HGzKB3X49ijxxjmPPIODT,35.0,195520.0
當時的月亮,1swrpH455dVgN603huJl0J,34.0,231640.0
孤獨病,5Gi88IBuzFwSTAAcYcqpqL,50.0,253800.0
倩女幽魂 - 電影《倩女幽魂》主題曲,2RECTN2bL15LIIJYHMCAXQ,33.0,214746.0
银河秋千,4NDC5aJIzQyRK4PUlxB9fb,19.0,281052.0
十指緊扣,3rR2aI7Y3oRwapxlKt82LC,28.0,243800.0
我不是偉人(粵),4FMJRM1ZAOecHad1GHQ90U,37.0,308093.0
零時十分,7KxAMVqj6Z8iq1Uu4O7Tqw,36.0,246026.0
Better Me,18IvL0D54ZZDgu6cSWkcLU,36.0,234461.0
好心好報 - 合唱,5RWTkdVC1ty7bMB6oqAlwh,39.0,229000.0
來夜方長,0bgcg0rUQcAD9K2XzyrQqu,38.0,231013.0
十面埋伏,3p4UTiSIIpP4LFn0KEyEOj,36.0,232119.0
命硬,47RgWWTJno746wCInL4gQz,41.0,217013.0
隨波逐流,4LXyujA6Bqgnhjolw1tVTD,45.0,219693.0
"相愛很難 - 電影""男人四十""歌曲",09PZUuqCdaZi7KEIXdmoEQ,39.0,224893.0
灣,4wfbuyK0Eh8Ir84MvWB5aB,35.0,257458.0
良心發現,1SYoeqSGFCGNhvsyqWJimI,42.0,264701.0
忘記我自己 - 劇集 “使徒行者2” 片尾曲,1uNzuAz5iL9AfCpJ5Wwb0q,36.0,232506.0
無心睡眠 Sleepless nights Restless heart,2xivoavAAPe2gT9Gj9D2XT,39.0,201640.0
獨家村,0FlQr1kPj50rAee1kJjk5p,36.0,260333.0
左右為難,7kaDhrCrOLVqJ3qFKjWo1g,39.0,252133.0
神奇的糊塗魔藥,7MresghYfws5S4JG5Fcl4e,44.0,203258.0
答應不愛你,6UuhqPEgm71P4OkMdTZuKr,33.0,206000.0
不要驚動愛情,0bzOLz5gd5odm7Qi7jubnY,40.0,229506.0
家明,0uodPU7TAUquwBlY6yT4Qx,33.0,268342.0
心之科學,1gVMd7oYGo6Whlgg7pAa7M,39.0,235781.0
百年不合,0euGAAHr3mQyhVKgq0mM5d,38.0,256529.0
"倆忘煙水裡 - 電視劇""天龍八部之六脈神劍""插曲",37o1pjy3O1LyrHfT7szhAz,37.0,192360.0
今生今世,2LvsVToMxctZOvoA6y3gUa,38.0,263760.0
My Apple Pie,4N3vPjL04eJNzUdGfT4Dfz,46.0,207456.0
愛的根源 - 電影《君子好逑》主題曲,62yGFIECSRxKYs5SkRnow0,35.0,234106.0
春夏秋冬,4eZrybaLSIoA4oiHkCASW5,33.0,248800.0
二十世紀少年 - Unplugged,2c0K8HjwVT5hFpsq2zO5xb,41.0,242000.0
愛的輓歌,7720TMMf867sZaTD2c22PT,37.0,356280.0
明天你是否依然愛我,7IlCcGEG0vdVTmYL8jv8D9,32.0,254120.0
16 號愛人,3xtD4lxez1FVIOftA4fcpD,37.0,245731.0
比我幸福,0jtNFxtaDRzLTP75rmDRAB,42.0,272933.0
我甚麼都沒有,0ic9KcSQ7uZXKlWTknXlmM,39.0,231600.0
OFF/ON,1k4epQqpbGkyIm3O6bRALu,48.0,208419.0
春夏秋冬 A Balloon's Journey,4VWE88XtRQXmOH0JPzwN5T,37.0,252000.0
龍舌蘭,2yJuzhRAp75De9QFcR0qXl,40.0,285280.0
"對不起,我愛你 - 無綫電視劇《今生無悔》插曲",48I4mkZmKAHe4t5lFQDfUi,36.0,226760.0
天空,0htep22LKT8dBKM89oKBYT,36.0,259040.0
早班火車,5xzZkUxAfcLnjN0UgxjrHb,37.0,351506.0
初戀,5XihvL3MlNcj6yPwAKsgFw,37.0,209000.0
"黑夜不再來 (電影 ""十二夜"" 主題曲)",0Y20umA6weWioRldsbVqo7,41.0,176506.0
念念不忘,2aEkwMP0T1qaAo1qLoI9gl,38.0,271353.0
倩影,20Flh8R9Oqir2SFt3mROYI,36.0,185320.0
I Know (feat. AGA),35bTq9CeIvJQTKrPuSoDv8,45.0,219462.0
Never-never Land,2MKENhpdJ8egUGHl6EWG5F,45.0,212182.0
1874,5vz8vVUsOLxLRYMI0qNcPl,39.0,230453.0
"緣份 - 電影 ""緣份"" 主題曲",5OTlZY4moBdA3UttjlZBU9,38.0,210680.0
對你愛不完,6IgmrNepgp7Z7cirPwn2pH,37.0,280493.0
彌敦道,2HRMHz6NgX2p2BehbjAxN4,40.0,245523.0
郵差 - 蝴蝶 廣東版,6jOiD9tpPliT1PUspv62FS,36.0,258333.0
漩渦,6wvknxG5TtTi2n9ESlJE1l,35.0,245906.0
順流逆流,4DhHqLrPnq3q0ELPPYKORr,26.0,212466.0
堅強的理由,46dMEqSYXPLEQosHOse0H0,41.0,318160.0
完全因你 - 電影《和平飯店》主題曲/ 第十五屆香港電影金像獎-最佳電影金曲,0KS8H8KsHmwYKMB9WdE5rg,37.0,237000.0
紅綠燈,4gC2tQiPM301RiugLqvLBv,41.0,236413.0
乾,0PNlAxz1G2WLTC8WRMxUmg,45.0,219070.0
思念即地獄,7EougyUYWZdE1zCzsCA1Sx,45.0,240955.0
情意結,2UMI09nMmXPnK0sdzECpzu,30.0,193040.0
青春常駐,0doiPBTd9nPCnraNwAxfTC,43.0,258616.0
我不如,5oRGzAnOlrU2nBR8DPTHCe,41.0,219000.0
doodoodoo,0bqYvGR4vP2KstdMyemKYI,42.0,203137.0
蝸牛,4zYVhAyiJySa41foU2F645,47.0,257320.0
六月飛霜,06qjKlPCxpnf4jyWnVks1e,38.0,261506.0
無盡,6TNz79kvUVVQSM2EhZQVq8,40.0,266327.0
隔離 - Studio Live Duet,7Fr7Ag2bQyJl86BtsFmdOW,45.0,250000.0
盛夏的果實,1pgF9ARRXIBJlhzQ0XqYdK,35.0,250795.0
愛與誠,42EhivCI1egXGti9ev1iLC,33.0,223586.0
盛夏的果實,1pgF9ARRXIBJlhzQ0XqYdK,35.0,250795.0
多情,5PCCGoW0AYDD4F5zzEumr2,34.0,249373.0
風的季節,4JEpSfSuhHX0v9kO6zyfQt,36.0,243026.0
為了你為了我,2dzcEVkSuSgLbb4qU5QqFX,37.0,280840.0
來生緣,3CEY5RlwCciRAZUPQEGfO3,39.0,231333.0
感激遇到你 - 電視劇 : 野蠻奶奶大戰戈師奶 插曲,1Mlyo4unHxBh23HSlJuSiX,36.0,170453.0
勞斯.萊斯,37JJeZrHX3fsk2sdCkdiMN,36.0,270066.0
怪你過份美麗,777VRhgQZ1L2c0RJnLlNI9,37.0,297466.0
"半斤八兩 - 電影""半斤八兩""歌曲",6V6WTDcQJPWH96uQo3ubZv,36.0,141866.0
幻影 - 電影《陰陽錯》主題曲,0zIOFGPNt1p1YTogTrPKKT,36.0,267933.0
紅日,5M8FXrTngqo69sLY55pffy,36.0,287400.0
數字人生,0vWFHKrVcPBjE1zKdOgvbB,37.0,193560.0
也曾相識 - 電視劇「午夜太陽」主題曲,1Vhd9eX6LSgWB4kqLWrUDj,35.0,322266.0
當愛已成往事,7L2wwkzaowRaDWs54I91sU,38.0,280163.0
男兒當自強,69mHGlx5PzzEm6MVdu5o6Y,34.0,256333.0
印象 - 電影「摩登保鑣」插曲,69tmTGKeNeqI5TMzQNnujB,29.0,204973.0
2084,6pJT4f6S8GPQ7hWCDvygrN,43.0,316991.0
防不勝防,42lLFHoEGXGN10siseY4P0,39.0,265017.0
秋去秋來,2as3gztCeV4InY7EO7rzdN,34.0,273000.0
歲月如歌,1muZXgvUdswFUaIelGXjgx,37.0,213333.0
The Bright Side,2S0xQFTOafzeErzgTaQavg,49.0,250406.0
相思風雨中 - 電視劇「出位江湖」插曲,7hy3flRwOGhxa2YJKbgjPl,36.0,252600.0
Overkill,7eBbC3r09nQKx3EPU476Wt,48.0,198317.0
搜神記,6eLJJfdel8XFXlDW382tu9,36.0,271747.0
千億個夜晚,7ao9kD2J6Phda2KJ53Inkv,38.0,327000.0
別來無恙,2wgF570uODvVSxfd8o3eRf,44.0,244520.0
還有事情可慶祝,7DoD2mBv7tfRLpBLMq6gyM,36.0,248792.0
旋木,0YNBZKmzePAF350mY8QQ8M,37.0,253120.0
騷靈情歌,3MF3aFnWhl7H9QrmKQdnK8,27.0,247920.0
夠鐘,4MR07WXs2TFRUKFhG7rae4,35.0,228600.0
love disabled,5zGDzghkldUaTGFMbxDFtk,37.0,164101.0
載我走,3zcnbGrdyx3iJe7x5WjWc5,40.0,246760.0
愛多一次痛多一次,2R781OaeGNrcbTDjkgTbv2,34.0,255106.0
我是不是該安靜的走開,6OI0p9YgcC82jIciqUjcta,39.0,243293.0
愛的可能,5uVK5aPDr32WBtbL6itOy1,41.0,266600.0
明天以後,0JJl2srcmIIHbpcbRHdq3L,31.0,248645.0
高妹,1dVjbpUfyOhUm5gTkYigo2,37.0,207066.0
座右銘,0wrcgFagQjRcXmuGRm8p0C,41.0,236007.0
深夜告別練習,4FMwwmXVBycsaVxCK85rzq,46.0,215680.0
抱擁這分鐘,1pQfCYgnfCq1DgyMgjg28e,40.0,297613.0
土瓜灣情歌,1hnWusq6OGMuRsKvcmFLl8,38.0,143360.0
在錯誤的宇宙尋找愛,22jikE8F9Ijg5B7dtLHjU0,44.0,277766.0
最幸福的事,5cYkWJJeLzRdel3SsYSGtQ,37.0,234508.0
痛愛,5swT7KlTOsD8xInEv9NoPA,38.0,213401.0
舊街角,0dUUxhABWijxjtKFGYMmAO,40.0,197119.0
QUEEN,5PimlePLQd8xdf7uKccHqS,38.0,163775.0
Me and the Moon,3yJNJLQmnZlGJuq24t2TZh,46.0,216257.0
再不再見,1kcNUj4udKEFesxdclbh8n,44.0,255013.0
祝福,2nmorHcZ8ymQDtzXFExZHC,38.0,272000.0
Wonderful tonight,5PZJxhLQ34IbwrB6VDVSnz,40.0,224066.0
似夢迷離,0C2LbTDo2RGSHkFqvrsG6A,37.0,201333.0
習慣失戀,31GJNXN98ME15oFBi82cSd,36.0,236933.0
囚鳥,0mmNxvAn39my4yCCQrXPRp,33.0,288000.0
霧之戀,18k9oxxtSMDjtukLLauCTW,36.0,267400.0
傷痕,6g69a5Dvw5OHOlsxmeIOz0,40.0,368160.0
不許你注定一人,0B2fMb8KALZeoFbRv7m3iE,43.0,303947.0
月半小夜曲,6bgyqeRKl3HN8jEn1b98WO,27.0,291600.0
靈魂相認,2nwGMPelxFGIhJqZeNdp4z,43.0,268692.0
一生何求,0wb7cH1shG3H6SZ2lVvRdq,38.0,288160.0
"心債 (電視劇 ""香城浪子"" 主題曲)",42Ej6WX7Siki7qXJDhWMX7,38.0,171826.0
無間道 - 粵,54LlZXtMSkChfNvMNEXgZs,38.0,200880.0
"我的離開也是愛 - 劇集 ""刑警"" 片尾曲",3pzrjz10VPZWaZJeMMaMIS,42.0,237428.0
吻得太逼真,4kFwV3O4bI6xBX84X0mlt2,39.0,231040.0
未開始已經結束,3pciLZ7pj3WiwP8AmKdze8,44.0,307422.0
初戀,33fNd5ExohEXms0075McBq,35.0,227000.0
戀無可戀,4zVevFBE0Ub4WaUS91f9g1,42.0,255346.0
流年,7wL87unK7Vi96HM0I5vgB0,36.0,276973.0
爸爸的草鞋,6RWBEkVcoYP44zUm1seDrj,41.0,206426.0
遙望,5QqssSWXvzPc3mjKcFgbHS,38.0,324000.0
到此為止,5k6GO6sQFmBPz0huGhsv82,43.0,256153.0
披星戴月,6Lczg2BmZlW4DlnKpFM5B0,42.0,243386.0
男人信什麼,4Bg1ppg67LNdJBUwRN7yYu,40.0,230146.0
Creo en Mi (feat. Jackson Wang),1hrF3WXuEqjP5N6wTHSDH3,37.0,243000.0
夏日傾情,04C1lVLyzXciwU3mjY3vV9,38.0,254426.0
漣漪,4I3fqkRWqdxi7abRxSZhhS,38.0,189493.0
永遠愛著您,5xDionlqXJtRNCiEqE9cCj,26.0,213826.0
執迷不悔,0Vl1CmN59g8BendFIGTZgY,39.0,267826.0
失憶蝴蝶,5fq6ZlTOzJtiO40yPC2NIg,36.0,237613.0
小李飛刀,32GAJlfxiPiqDZXgGjy3KU,34.0,228437.0
如果這都不算愛,4dxDOt3r09EPZGl3p3pXjz,37.0,213200.0
先哭為敬,7oVLiGq3yyLnGzlKvhgd3t,43.0,250000.0
花好月圓夜 - 廣東版,4edF7x0EQOaTk0uAUXIE35,37.0,146586.0
護花使者,4MD14GrtIBWBkT4nttAJfu,34.0,195160.0
陽光總在風雨後,0TJEnVgfa4kKUxbtSIx5fm,37.0,303000.0
都是你的錯,4pcVxvedFvYbJK9dDjhkQE,36.0,247426.0
水中花,59W379o9k82mNnUl5TsKg1,29.0,241773.0
時光倒流二十年,7DB4HlfrhRz66lLE1ZNUt2,40.0,206920.0
值得,7mf8mi4xjErwyj5nNCHFgj,41.0,258832.0
記得,6YjkZpp796slimXZrfUz9o,43.0,181666.0
漸漸,1o5PE9VNUd8EJtcYLA3QxP,40.0,278000.0
難得一遇,0gKNqldG2cL6UZGCre4rAj,40.0,235892.0
Lover's Concerto,6erLR7fT1n7CX2TdIqNYQ6,43.0,183906.0
等你等到我心痛,3sFO5xIbBUFeeSVnCMGgoa,39.0,257506.0
逝去的諾言,5DT42klsKIX7Vwvb2IGsvX,35.0,240800.0
德州之戀,166JRCRhVhctXfAj3IRwtc,38.0,163754.0
Tomorrow,0LuBQym8RGIcybVJE5F5iE,42.0,250416.0
致青春,2n9r8QHPfShvUfoN1uDoVc,35.0,193584.0
窮人的薔薇,0mOa18v5rXhg8CRTPQIe3u,48.0,318000.0
"袛有情永在 - 無綫電視劇 ""賊公阿牛"" 歌曲",3I3OZwEi1m8XCDELPaiWRN,36.0,225200.0
聽海浪。在未來相見 - Acoustic Version,0eov9V8oomqBhdC87Myaus,45.0,100000.0
銀河修理員,7zph1Irpw39AuLNCPe5JIc,41.0,232224.0
那誰,6JULWULk2iLzF0GuynMyFl,40.0,247546.0
堆積情感,5Gs71kpuLS4EDgGkCJYgFQ,37.0,271400.0
無盡空虛,5dwig5X2bsW4i9G59udCIj,38.0,279000.0
沉默是金,6tBiNhDnMEoLzasQ4Chdfj,35.0,247386.0
天下無雙,04Jcc8kwlHR9XlmUxUgEKq,39.0,260706.0
凡星 (天星銀行airstar音樂劇場主題曲),7eZJLfMQ5mDtejHitRkzRf,48.0,284000.0
兩男一女,45qvdYSDVrE7LyYWiL9cfR,41.0,252520.0
下一束光,5VUVf5tMTfL8UwdOmiRxqJ,46.0,316695.0
垃圾,4GbTgGizUjRxDIRJKe3r7a,38.0,228493.0
風雨同路,28EAuqOWfhDPXVkjAsyKgL,38.0,176240.0
聽說愛情回來過,19XHm4h6bghYNwIhKqAuKi,43.0,318493.0
離別的規矩,5tHHZJbJgs6zQmvqewePEf,46.0,282182.0
"似是故人來 (電影 ""雙鐲"" 主題曲)",6eBh2ulCWTS3ZVtZIPuxeH,31.0,232688.0
零時十分,2BnFVE18BG6bwFKwX0JFDk,37.0,201826.0
雙雙,33UKxyd5TTGBrQTsxOsLAf,42.0,236933.0
遺憾,1iDQ0rKPkk09OzBhXOltmg,42.0,281640.0
掙脫,1IDQXWGLzpLIAvMHJIMgU5,36.0,268200.0
歸途有風,4WqkZDXhRBGDRlXUEY5q1L,37.0,320974.0
偏偏喜歡你,5y9wp6ChPwB3fqsYk9u1ax,38.0,210506.0
老鼠愛大米,0VEXnISBVeHlnlXe5WkRqg,38.0,262480.0
處處吻,7scQnPn4YQGV8ZgtDNcdu5,35.0,199041.0
一生中最愛,6rhj8GMSY9v1uoFrtGbOah,37.0,261026.0
三角誌,5q3EJfLTjEGlB4YjOjYbB9,39.0,212013.0
逆時車站,3fuQNXu8hnIFadJqPXiQn7,46.0,200162.0
二等天使,4eLF9Nnj2pdfxlHRJmI59L,42.0,222973.0
昨遲人,0JaChJKM1XYJE48rKaUvG8,39.0,266333.0
隨緣,0LhyktpLNDcDSOTRlUZbOy,35.0,261131.0
心有獨鍾,5xO62o9Ub8ewnOQjmVpVSe,44.0,274293.0
孤獨患者(國),2woOC3CRkSj2Mac0mazL7b,37.0,273466.0
聖馬力諾之心,46v9FzDCZyGELTEsAnnXFf,45.0,266000.0
敢愛敢做,77zGKkpnopcSsMc4JQHw1s,36.0,300000.0
"也許不易(電影""阿郎的故事""歌曲)",3qbP4RDgsyoebk5fQAcUUs,38.0,208173.0
一生愛你一個,34az2XimRqsjfFolRpRoyD,42.0,253000.0
200度,0CYelmjEps63DAuqLV9b6J,33.0,265853.0
遇到了,34k6CVL2I0f9pTMwgzV8cH,41.0,261733.0
好人,1EWOT6gWvtpXaqP890I1wq,41.0,225001.0
目黑 - 合唱版,05N5PhoJCpHIxzyGYiqthJ,44.0,196933.0
假如讓我說下去,3vSRtdzUMEoyQ7zQB4CwKT,38.0,205333.0
天若有情,4lkUGr6GWUQYT2I3XGZbD9,38.0,228910.0
忘記你我做不到,6wBE8viwdGideK9o3uly7U,41.0,295000.0
今日,6cky0d8XS1WF4fS8HnKqgZ,42.0,271093.0
不如不見,781HV056pGqCwBx0e969MF,35.0,249666.0
戀愛頻率,49TW63ZUE5HJ7hSqyjbCu1,46.0,267333.0
還是覺得你最好,665g6sknCH2XQgoWqSJUuL,37.0,320226.0
"讓愛高飛 - 劇集 ""多功能老婆"" 片尾曲",7nIxo0dE9d4FBwPYhmdQae,41.0,220285.0
Kong,5hQwJOWx41wiWH305GT7pf,41.0,244018.0
最愛是誰,2iQoDmT1ayHFCHNVY8nzSl,38.0,207666.0
愛回家,5DHjpB2vk29BySgvGKq6IW,49.0,249551.0
16號愛人,2Lh7uyICSEBYmwBIgBOFX8,40.0,245733.0
我的快樂時代,1tFF8EMjMwQ6FoXmFMIj2W,42.0,216760.0
從不喜歡孤單一個,3Tdr3PPwZ0hkpuwmHW2avc,41.0,268466.0
晚秋,7noXtSqqPhV78p8ZvAadgU,35.0,211400.0
緋聞男友,3RpYoWsTg5uFZVqp9cmJvs,44.0,237586.0
小心地滑,5awK4mHW8B2bCuX8G0Grvb,47.0,239340.0
一步一生,3KX0nFmTrl722UBcrS1CV6,41.0,210280.0
K 歌之王,6hpvgQANW5IuKR5gDpdEFH,38.0,223600.0
外婆的澎湖灣,2q6eeMRQTUDyZmT3rM5QaY,43.0,185706.0
樹木真美,3V62hqp8AIqkSfr8Ys2lzP,44.0,246840.0
給缺席的人唱首歌,0ZnUxq0HrUPilUSf9ZlQaT,46.0,237985.0
必殺技,6vqQRHXcgRiEdfEMIFI5vd,34.0,230360.0
飛女正傳,6O0Gk3lNE1NwxOBL9Ry3I6,37.0,247440.0
似水流年,5xFg4BKKJBYn7G5riBetam,39.0,322386.0
阿牛,1PwnLoYB1sJQbvmZH8dSEt,36.0,202040.0
暗裡著迷 - 粵,1mz8wBA1L7JeIbOfId9Pjg,39.0,228840.0
相思風雨中 - 電視劇「出位江湖」插曲,7j9n4lIH9B0fbnlyGjoOTn,36.0,251666.0
邊一個發明了ENCORE,2MBaZXaQ7VKmDTr7cPPHP4,48.0,286401.0
粵語殘片,0kmu59SIGcdTRuIwJrWB1R,35.0,276146.0
"欲言又止 - 劇集 ""溏心風暴3"" 片尾曲",4kWOErfRKsu6Kzs96wv1fI,39.0,224413.0
木紋,1MlFD4KiaEoT1TnRzAsXGU,41.0,330599.0
取消資格,3gpXOtmPQmQD79J8L4WjQz,41.0,252733.0
別問我是誰,7z5NROqfoKWPlK9RQzpUQY,42.0,302813.0
東京人壽,1qc9E4zCJ5utXDQVIAZlkm,39.0,257099.0
仍會等,3FGadTlzoJ5F4UtUMWrL3h,45.0,199477.0
紅茶館,4UhOWTYYu9bjLn3QYTX0Kr,37.0,250373.0
聽海浪,7nlBO1PoiiB5rjro96w35l,45.0,212500.0
情深說話未曾講,3TuI9qIu4owNBhaRLl8uGl,40.0,218066.0
我有我天地,5zG4g2NNmUDTdgHS6RUnLM,39.0,252573.0
攀上天梯的螞蟻 (電影 《過時.過節》主題曲),2Z0nzG4jTLJCTx69vvrLCb,50.0,263226.0
大會堂演奏廳,5S2tkNBuhdgyn3ztYuOKL2,38.0,293640.0
與我常在,5X9PUq1OYtu7GkLcfLyF44,41.0,242666.0
親情 - 無線電視劇[親情]主題曲,5lACcY1yxa2N9at0ON12o4,27.0,187360.0
愛情陷阱,36vRjLAq0PnT1Pvugs1rQH,30.0,230773.0
咖啡,4wAQNEaBL1PY2cfW9FFQhn,44.0,246320.0
只限成人入場,2dP4NbqdzIQhMuCF3Y4Q1I,47.0,203024.0
"舊夢不須記 - 電影""舊夢不須記""主題曲",5L05QWKGIh3n5fn3jDX3bx,40.0,215400.0
好心好報 - 合唱版,0MQRvuBFOG0RxOn9rczifl,39.0,226280.0
乾,2xmXF3hihKntUgTo1g4Lko,49.0,219070.0
那陣時不知道,1IpZbWmIcs6kAAioo6X3G7,40.0,148564.0
我愛的人,4OHaQq5eqpRgCqgVY3MpQY,45.0,266333.0
我的天,6aApRAfQYk2YVWv52gfJCn,44.0,270000.0
日出時讓街燈安睡,6Q33BDTuftrNrnmbirliwQ,42.0,269904.0
薄情歌,1qW5H7li77nVfoAoXW0rGj,43.0,229555.0
就算世界無童話,4bCmYEH3GkVwA2obKnj1xZ,42.0,262200.0
笑忘書,2jdnEIuyJfFPvXgIB3eC1T,38.0,267933.0
給缺席的人唱首歌,1jPDZpQoMwgmP3CzmIiTxB,48.0,237403.0
幼稚未完,1TcsJ21R8PMmpLcj34A02E,43.0,246000.0
我也難過的,3kQvyf0lMEpcn0xGWM1blY,49.0,278293.0
How Many Times - Studio Live,3hdQIQYs13Gv2gdncFvKZ0,46.0,230253.0
殘酷遊戲,1AxQN0AQhI0wp8HrqgbVTo,42.0,251013.0
你瞞我瞞 - From THE FIRST TAKE,5w3SN2UjZRuuvPLAisQuaC,47.0,224661.0
續集 - TVB電視劇「On Call 36小時II」主題曲,1XtiDdJZjP91neZyMPknOr,39.0,320106.0
小傳奇,5KBEhTHl67Sac9ZDxcmn6j,44.0,297213.0
"幼稚完 - (劇集 ""雷霆掃毒"" 片尾曲)",5b6PaNTGe3Iv2gg2RMy2Ms,40.0,268846.0
致明日的舞,4K4giRULEibP61XuMsJJRd,43.0,210724.0
笨小孩,1HJHLL8H9EoiIBeShJhMkC,40.0,241333.0
最佳位置,4KoTu0UehUC7mdps76IOtx,43.0,227253.0
街燈晚餐,7Fs5kXKd3zK1gbfjqk5Z4E,41.0,312906.0
遙遠的她,7bPCumVyC06rDKgTiJ5BMX,38.0,257546.0
無人不知的戰果 (ViuTV劇集: 季前賽主題曲),6rLZknU66zYG9Q2NI4fCYl,54.0,247384.0
一格格,5Hmldq1s1Ap8cSZBXpZquV,34.0,248347.0
Shall We Talk,4x5q79xwSD7bWnypYjvpj8,41.0,261800.0
Lonely Christmas,5cLcSZ4ZKWrIx4GJgVA4Uv,40.0,280840.0
飛花,7JcHuIDSDu14zhylxRFdAR,40.0,242840.0
循環的夜,47jGYuKiZdYnRvnHTI1vYH,40.0,145643.0
曾經心痛,3rXhK3mxjHzqmImMA44Rbs,40.0,283000.0
會過去的 - 合唱版,2B9Krqk9yqyrmoZv8kR6F5,30.0,235733.0
東京百貨,5OwgTfsMLzz5rdE0rPZFNm,40.0,233533.0
主角光環,3CsYuAe0Oi7t9w1jxWfHob,48.0,223627.0
你快樂所以我快樂,31kKBUeeCGuMt9fPxDybde,39.0,258426.0
相逢何必曾相識,7gmSd6MBDNHJpMBl4gM3N2,39.0,266000.0
關於愛的定義,2LouHht0S8wELWS8W1nTBu,38.0,239120.0
李香蘭,2hBI3IgxXeVzjBEpodrmxq,34.0,396186.0
我代你哭,1ZtQXDqjrMQMDQCKUqcHEE,44.0,210840.0
愛上一個不回家的人,5yIoL0La1bMBeI659ZHwcV,42.0,299826.0
I'm Still Loving You,2jimm1jAeazqJAmcn5JXvR,44.0,212601.0
天才白癡夢,08qwNIbetVAAgD8oqAd2YW,29.0,148426.0
Wu Ren Zhi Jing,1ygAphIFt66I0Y5opxTJ6l,28.0,219653.0
敢愛敢做,7roRA1aMpy9axwLnwdFhOb,38.0,299040.0
餘震,5w2Z017oEMLhlGPU3hM4lp,30.0,224946.0
夜機,6vm9hk35YBDhdJ14x29glO,37.0,271866.0
愛在深秋,7uxeXbZeY6idWFhiD9iiLI,38.0,238600.0
你的背包,1lM4cYuhJHSsDRfD0ZCRN7,41.0,238693.0
盛夏的果實,6UPb3G5ewJAoXtV4GfNeAE,39.0,251160.0
黑洞,6nWBxoXylTDVtCNo7FtFw0,44.0,221933.0
一生何求,1X9PZvPXyoADMbiAlbWpBP,37.0,281826.0
圓,6ItihvHls8vphjsSPUUXEf,38.0,249000.0
有福氣,1tcSTCEHS6VV6FqkZgA9mV,41.0,191493.0
小玩意,2H3Ji6UyBfoqUxKa1e8LrG,41.0,212426.0
遠在眼前,6BC8sFJBG0XIoFZLrlI1Rc,46.0,245664.0
今夜妳會不會來,2QyEqtetkZqCNOMkshxuhh,38.0,253960.0
好得很,3jpyXrCBJQvEb1OTxXcnKj,40.0,244000.0
煙霞,25lWy3YXWYZsRkAYSJgffW,39.0,238026.0
污糟兒,2W9MxlcyMWmeHgZNnCSosb,51.0,225257.0
給十年後的我,4aENtAcY9rEcbyQrHhPHzc,42.0,149733.0
女神,47MN8iVKji2TUL2DOnXpgJ,44.0,256000.0
滄海一聲笑 - 電影《笑傲江湖》主題曲,1Q1wqjzUrLPcJFGAIJ9q04,39.0,174546.0
夠鐘,4atu1LgGcA3Yj7Y9wb6olg,40.0,228600.0
友情歲月,50ayGcMAz9tJ99bFwfB2GT,41.0,212200.0
