,ID,Popularity,Duration
I Don't Think She Cares,2KQCiTLa7yZuiIiCCODlFs,31.0,120465.0
Every Word Means No,1HipoaSYHoDxgMxwTmGxQ7,31.0,173786.0
Harvest Moon,5kt6AecUvWKRWE4Wyh1OCh,32.0,283978.0
"What's So Funny 'Bout Peace, Love and Understanding?",23ZXJvwmRBXAGG56ojkOPe,37.0,243680.0
Hail the King,5uL3BPZLD4qruklrgXTgzT,35.0,248987.0
The Electric Version,2zo4zZ7nMxRediEEQP5hb6,33.0,173000.0
You're My Favorite Waste of Time,2hlqnO2grWdKvh8yK6wAhZ,31.0,177840.0
Heart Of Glass - Special Mix,0P2fgmJp3a3PEu808hiQ1Y,32.0,272266.0
Beginning Of The End - Wyld Stallyns Edit,2fyDBrbs8FKIQ97EJwS4GB,34.0,207518.0
Tired Of Sex,0kDRiL3BmPyXCM6MqNt1yY,33.0,181173.0
The YMCA Down The Street From The Clinic,2eNGyCay6uoexlcw5pQ3lp,34.0,229133.0
Happy Kid,2cHIQUd6NocW07KLLcbzG5,29.0,250026.0
Devotion,1tZeHEchoo62G0xpEcjbAj,32.0,191826.0
A Spy in the House of Love,2L3nmEqQ8wm6KmYHeEHCy5,33.0,293866.0
Emotional High,6OFvScwNH6AaotlstekmkH,32.0,87420.0
bathroom community,4UiAhSACeY0Xt1zOZ9ZnJP,32.0,346743.0
This Is War 8,0AotQuhXG2JoGuzVvuz9XF,36.0,506606.0
World of Pleasure,2fgZL68IGUb6xfAYH6xR25,33.0,115517.0
All Kinds Of Time,6FeBkC4wmjcikm4Y2Orqnr,36.0,261746.0
Easier Said,5KOMmEpFZmon7Mnpkan3RZ,33.0,208229.0
Glorious Day,7ukgH1zo3oYXI40bj0PpHO,33.0,160826.0
Balloon Man,7uFGtwZl6M6r9KKCBaPlHx,30.0,215573.0
Quiet Storm,0JAxkHcBALtnweT2Nf6a8Q,36.0,127166.0
High as a Kite,4GgCug01dRWB6G6HCaNGtL,34.0,227093.0
Out There,0ZNnVYR8w9fBH2y0LmPfJT,36.0,353946.0
Game Of Pricks,3qDjdkXjsrRdwxIFdaLuwR,34.0,135160.0
I Hear You Knocking,2HMWCdOn8xL2M8WwPxHTQ1,36.0,170000.0
I'm Not the One,6eRLUjHubf9tlO7ZCc04Da,36.0,254066.0
PICK YOUR POISON,59B5CBl2vFYsZogVmCGf0L,35.0,187494.0
Pulling Mussels (From The Shell),45ZLCfy2GWCoihtg4URIn8,34.0,239400.0
Tiger Lily,7vq8cxjYDHUI4BoD27BYVh,32.0,287040.0
Ford Econoline,4YBWRHOXfB3T9B1TKRT1ki,36.0,221413.0
Francesca,15caSumbl2Ssbzhzrsgj7S,35.0,207837.0
"Call Me - Theme From ""American Gigolo"" / Remastered",6wzbWsPbfIR0nBjSqdbV7m,37.0,486933.0
Watch Your Step,4XbcBk2uoj7DZKxlVjjtLM,34.0,178546.0
Fa ce-La,7vicq20a3qdIFUBL9WIWaf,31.0,123160.0
Hark! The Herald Angels Sing,6myYlIrIBlKhGxYpRwfh03,33.0,92706.0
Summer's Cauldron - Remastered 2001,5X5WJEY8b5Z052VvkzbF8W,36.0,199760.0
Joining A Fan Club,7fDCNVM4XaBbq54HoCCFvR,33.0,243106.0
Cool For Cats,0SKXY43BvvMRemGKFdCx4x,44.0,194333.0
Obscurity Knocks,7twmS6bdoUPPZliJ0Ys5vD,35.0,253293.0
Flame,4l27J9YJWlSnwRYR1m2Oxa,35.0,294000.0
Slipping (Into Something),4csYfSym0B6ph2COUnpA9H,32.0,358133.0
Left of the Dial - 2008 Remaster,7nL0nuLhX6ItOoEq9RpkOO,33.0,223186.0
(Girl We Got A) Good Thing,2Sg9Iq2Q29hMNXa7ZpKxaG,33.0,205760.0
The High Road,6sLaUNmzULpSxRD2oDftV0,32.0,262773.0
The La-Z-Boy 500,3gcDZCAkSe41Jcc5NMq1MD,33.0,173533.0
Why Bother?,4W3uLgQTUl4fXAIdAvFRzK,33.0,126093.0
Happy Unhappy,76cBxI8i1tBvQSmXIMBmrA,32.0,209080.0
Goin' Home,5hiOrulxtOPBELccvQjjK1,36.0,258946.0
Back Seat of My Car,5QbyMCVXIRjdn50hDrdaZX,34.0,66640.0
Records,3jQeqx5wgp9F1EBYbzz27q,34.0,208920.0
Driveway to Driveway,7Fcs7IELpYZi0zTQZdnTMS,32.0,281173.0
Grass - Remastered 2001,4GpmzLeUrLirnvzjb1epVy,37.0,185759.0
Simple Pages,0oTeJt9aDvLv5lNt1ZnMxr,34.0,176706.0
Books About UFOs,6xecXf8OfP5QZTkmxmNxxr,34.0,169773.0
All the Way from Memphis,5lP2EYWk8LFUkM0grPWUFT,38.0,302560.0
Irene,2il6br5jlwMrK6PjoSvx2B,33.0,157551.0
Whatever Happened to Pong?,6Xn7T4SNqFXitbwyspGZgX,29.0,94706.0
A Million Miles Away,6YOhnujJCZwPnPHWIFSXiW,29.0,240133.0
Who Invited You,0MHUNRxAGd42ndBdnDxTeE,33.0,210960.0
What Happens After You?,5gWod9YHXBh6cdW8w2lszm,35.0,199592.0
High Ticket Attractions,7qsBXdwpIw2helu5VJ4KIX,34.0,231093.0
Is That Love?,2NlkMVp0jccPvLYlhpCRHq,39.0,151133.0
Favourite Thing,0sWwTuK62huyL0UUnB4eyY,35.0,230990.0
Times We Can't Let Go,5EV4oT6SXS6J5tsJWBnJeZ,32.0,115786.0
Johnny's Gonna Die,0pQvGy1DmlJcBTDIyTVKUK,34.0,210160.0
Green Shirt,5GsmZ8Q9RuoK663agEX2Po,37.0,163426.0
Not Too Amused - Remastered,5D6e2eR7ibXaeYCM9SkLts,34.0,255320.0
(The Angels Wanna Wear My) Red Shoes,0GmLrYUBXDC5vti77zBZfJ,35.0,167680.0
Waiting For The Sun,4SzvlUfcualqndA5MyOcDe,35.0,260333.0
This Is Such A Pity,1Gg2fM3kis2b3egi64bsDd,35.0,205240.0
Good Year For The Roses,4RZCoFsZHw9XvDZdv2jtkK,47.0,188920.0
Dear God - Remastered 2001,5WuRIlM4ACXHJwcjzlm9Gx,37.0,218933.0
Cracking Up,5oR0DLSJx9TSkLS5XZv5cc,40.0,179123.0
Dirty Cigarettes,6TwAaOX8aS0N50GzLeNHsd,34.0,182376.0
23,59d33G8qJVS1pGkPEChguB,35.0,443466.0
I Am The Cosmos (Original Version),6qVYMwJResPeA1EJOkz1Zi,33.0,222977.0
Shayla,1OGQGQgmbUnRStarwKxvrr,31.0,238060.0
That’s Just the Way That I Feel,5mgCP62kIGit9ICUdaqIgq,34.0,203693.0
Everybodies Girl,3CTJUllVNFhWc8TEawgPsE,35.0,162373.0
Ghost Town,4V3aY13j3FUamYQ16TpWyO,51.0,253373.0
Mr. Rabbit,2muiH10QnLBqwva1IwFPTs,33.0,145493.0
Go Away,1O9D7P7Z1wMJXW19zTXrXi,35.0,193733.0
"Ain't That a Shame - Live at Nippon Budokan, Tokyo, JPN - April 1978",7ej76VUd7UrJv6k11GGByI,34.0,309266.0
Doublewhiskeycokenoice,5bPbaM56LOCaPqD9xAWZtU,35.0,140333.0
Maybe Tomorrow - Remastered 2010,15RXL05X13S8iZaQ9LPKOj,40.0,180600.0
