,ID,Popularity,Duration
Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],1RDvyOk4WtPCtoqciJwVn8,85.0,201391.0
INDUSTRY BABY (feat. Jack Harlow),27NovPIUIRrOZoCHxABJwK,80.0,212000.0
The Sweet Escape,66ZcOcouenzZEnzTJvoFmH,68.0,246466.0
i love you,6CcJMwBtXByIz4zQLzFkKc,76.0,291796.0
Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,78.0,270506.0
No Hands (feat. Roscoe Dash & Wale),03tqyYWC9Um2ZqU0ZN849H,72.0,263773.0
brutal,6SRsiMl7w1USE4mFqrOhHC,75.0,143746.0
I Feel It Coming,3dhjNA0jGA8vHBQ1VdD6vV,77.0,269186.0
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",1WkMMavIMc4JZ8cfMmxHkI,69.0,237546.0
One Last Time,7xoUc6faLbCqZO6fQEYprd,79.0,197266.0
Friends,2jQiSYrwJehQAcuaaQrXnS,78.0,230010.0
Silence,7vGuf3Y35N4wmASOKLUVVU,77.0,180822.0
Marry You,22PMfvdz35fFKYnJyMn077,71.0,230192.0
Headlines,6LxSe8YmdPxy095Ux6znaQ,73.0,235986.0
Memories,4cktbXiXOapiLBMprHFErI,82.0,189486.0
Best Part (feat. H.E.R.),1RMJOxR6GRPsBHL8qeC2ux,77.0,209831.0
Love,0W4NhJhcqKCqEP2GIpDCDq,73.0,255333.0
Wine Pon You (feat. Konshens),2s4AcE9n80mSHl87lp4gIm,75.0,219000.0
Royals,2dLLR6qlu5UJ5gk0dKz0h3,76.0,190185.0
Prisoner (feat. Dua Lipa),2Oycxb8QbPkpHTo8ZrmG0B,80.0,169333.0
Sucker,22vgEDb5hykfaTwLuskFGD,77.0,181026.0
Let You Down,52okn5MNA47tk87PeZJLEL,76.0,212120.0
Yebba’s Heartbreak,1PDP7mLiAMwhfmgIwzhOm2,74.0,133762.0
Homesick,0jkzxxDG8z3Y5OmfNl1VM0,70.0,194416.0
Glimpse of Us,4ewazQLXFTDC8XvCbhvtXs,79.0,233456.0
S&M,7ySUcLPVX7KudhnmNcgY2D,75.0,243600.0
Smokin Out The Window,3xVZYkcuWalGudeKl861wb,74.0,197442.0
Young And Beautiful,4veGTSN3UNTQSPkgEQ3GPe,1.0,236053.0
Poison,5NijSs5dAwaIybq1GaRTIe,73.0,212992.0
YEAH RIGHT,1VGzxJnVQND7Cg5H5wGj14,75.0,174357.0
Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,80.0,221360.0
West Coast,3IM08gBpkquTpEc7v7Eezn,1.0,256768.0
Hey Mor,1zsPaEkglFvxjAhrM8yhpr,88.0,196600.0
Somewhere Only We Know,0ll8uFnc0nANY35E0Lfxvg,72.0,236160.0
One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,84.0,214846.0
Shape of You,7qiZfU4dY1lWllzX7mPBI3,82.0,233712.0
idontwannabeyouanymore,41zXlQxzTi6cGAjpOXyLYH,77.0,203569.0
We Are Young (feat. Janelle Monáe),7a86XRg84qjasly9f6bPSD,70.0,250626.0
Face Down,4wzjNqjKAKDU82e8uMhzmr,72.0,192000.0
Summertime Sadness,1Ist6PR2BZR3n2z2Y5R6S1,71.0,264773.0
When We Were Young,7GgWAITsYJaRM3r50rfh5w,71.0,290900.0
The Middle,09IStsImFySgyp0pIQdqAc,76.0,184732.0
Treat You Better,3QGsuHI8jO1Rx4JWLUh9jd,81.0,187973.0
Can't Hold Us (feat. Ray Dalton),3bidbhpOYeV4knp8AIu8Xn,78.0,258342.0
Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,75.0,180522.0
Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,78.0,140533.0
No Love (with SZA),08SB2OtZkaliju77WYEKxk,74.0,231497.0
Romantic Lover,7s5VQqrjBtrBgZL4pEa46S,75.0,86739.0
God's Plan,6DCZcSspjsKoFjzjrWoCdn,80.0,198973.0
"Soldier, Poet, King",3xtiXNDbSKxy20I7D6vFUg,75.0,165673.0
Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,80.0,198081.0
All I Want Is You (feat. J. Cole),5VA4Ispp52EA1sOqzMz3Av,71.0,295920.0
"You're Gonna Go Far, Kid",6TfBA04WJ3X1d1wXhaCFVT,77.0,177826.0
Thousand Miles,1r8ZCjfrQxoy2wVaBUbpwg,77.0,164781.0
Mary,5T0Ib1Hjhsua7qbGTczU7j,69.0,197733.0
Runaway,23rdcrD0Eky4vYn2TZidxJ,71.0,248826.0
THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,80.0,143901.0
hot girl bummer,6jRq8gaZhMUyy5RclRPcAf,75.0,188343.0
Left and Right (Feat. Jung Kook of BTS),0mBP9X2gPCuapvpZ7TGDk3,81.0,154486.0
Stolen Dance,6vECYJHxYmm3Ydt3fF01pE,70.0,313684.0
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),1EJIcDYXwSqipW5dFe4uJz,73.0,236524.0
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,81.0,247160.0
We Don't Talk About Bruno,52xJxFP6TqMuO4Yt0eOkMz,74.0,216120.0
Little Freak,3i058E8uxTsYqJ5NWZzqSj,77.0,202183.0
Starships,1oHNvJVbFkexQc0BpQp7Y4,70.0,210626.0
Stitches,5jsw9uXEGuKyJzs0boZ1bT,72.0,206880.0
If He Wanted To He Would,3nei8eHEdiwwSfyoOCHPZI,71.0,174173.0
Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,69.0,193400.0
Still into You,1yjY7rpaAQvKwpdUliHx0d,75.0,216013.0
my ex's best friend (with blackbear),7kDUspsoYfLkWnZR7qwHZl,73.0,139460.0
Let Her Go,1KxwZYyzWNyZSRyErj2ojT,72.0,252733.0
Wildest Dreams,59HjlYCeBsxdI0fcm3zglw,69.0,220440.0
Underneath the Tree,3YZE5qDV7u1ZD1gZc47ZeR,67.0,229640.0
Woo,3HQcsqRjRdruUjkbDSgmVF,74.0,235586.0
No Scrubs,1KGi9sZVMeszgZOWivFpxs,76.0,214400.0
bad guy,2Fxmhks0bxGSBdJ92vM42m,79.0,194087.0
Are You Bored Yet? (feat. Clairo),57RA3JGafJm5zRtKJiKPIm,74.0,178000.0
Trust Issues,4Wjhj0WjkyECccfHVIgaTq,76.0,281518.0
In Da Club,4RY96Asd9IefaL3X4LOLZ8,73.0,193466.0
Shallow,2VxeLyX666F8uXCJ0dZF8B,81.0,215733.0
positions,35mvY5S1H3J2QZyna3TFe0,79.0,172324.0
Girls Need Love (with Drake) - Remix,14SaZBTjxlorHJQxXh01Hu,75.0,222374.0
Happier,2dpaYNEQHiRxtZbfNsse99,79.0,214289.0
Bejeweled,0jvo9CjnbR0lYUDTSNTMiu,74.0,194165.0
Stick Season,0GNVXNz7Jkicfk2mp5OyG5,71.0,182346.0
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",4QNpBfC0zvjKqPJcyqBy9W,78.0,252306.0
MIDDLE OF THE NIGHT,58HvfVOeJY7lUuCqF0m3ly,83.0,184447.0
Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,79.0,269666.0
happier,2tGvwE8GcFKwNdAXMnlbfl,80.0,175933.0
Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,78.0,220487.0
I Can't Go Back To The Way It Was (Intro),4gpfihcTO7NKPFsn3Vl4fq,75.0,95273.0
Doin' Time,0Oqc0kKFsQ6MhFOLBNZIGX,79.0,202192.0
Swim,3M0lSi5WW79CXQamgSBIjx,79.0,228786.0
Tongue Tied,0GO8y8jQk1PkHzS31d699N,74.0,218013.0
Dancing Queen,0GjEhVFGZW8afUYGChu3Rr,79.0,230400.0
Before He Cheats,0ZUo4YjG4saFnEJhdWp9Bt,75.0,199946.0
Crazy In Love (feat. Jay-Z),5IVuqXILoxVWvWEPm82Jxr,75.0,236133.0
Love Yourself,4kEs9ymcdjHpkTwjWNNa2e,1.0,232626.0
Boyfriend,6N2jO9K99QIGia1nki1npp,1.0,173360.0
Loveeeeeee Song,3DZQ6mzUkAdHqZWzqxBKIK,69.0,256320.0
Friends,4lgavSvNhSdajT43c6w632,1.0,189466.0
I'm Yours,1EzrEOXmMH3G43AXT1y7pA,76.0,242946.0
Feliz Navidad,0oPdaY4dXtc3ZsaG17V972,69.0,182066.0
Formula,6EtKlIQmGPB9SX8UjDJG5s,80.0,91869.0
The Weekend,6gU9OKjOE7ghfEd55oRO57,73.0,272186.0
Best I Ever Had,3QLjDkgLh9AOEHlhQtDuhs,73.0,257690.0
"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,78.0,207320.0
Sativa,2pg2TiYo9Rb8KeB5JjP7jS,72.0,276960.0
Last Christmas,2FRnf9qhLbvw8fu4IBXx78,80.0,262960.0
Fair Trade (with Travis Scott),40iJIUlhi6renaREYGeIDS,78.0,291175.0
Could've Been (feat. Bryson Tiller),6oEVnWKgPqIEPc53OYDNqG,74.0,252746.0
What Makes You Beautiful,4cluDES4hQEUhmXj6TXkSo,80.0,199986.0
oui,0PJIbOdMs3bd5AT8liULMQ,72.0,238320.0
Midnight Rain,6Nl7KyvjkFncGsjB49SxLl,75.0,174782.0
Maneater,4wH4dJgrsxONID6KS2tDQM,76.0,258893.0
Easy On Me,0gplL1WMoJ6iYaPgMCL0gX,81.0,224694.0
Drops of Jupiter (Tell Me),2hKdd3qO7cWr2Jo0Bcs0MA,74.0,259933.0
Pompeii,3gbBpTdY8lnQwqxNCcf795,68.0,214147.0
Pompeii,3gbBpTdY8lnQwqxNCcf795,68.0,214147.0
Shake It Off,5xTtaWoae3wi06K5WfVUUH,70.0,219200.0
"You're On Your Own, Kid",7gVWKBcfIW93YxNBi3ApIE,75.0,194206.0
Cookie,2DwUdMJ5uxv20EhAildreg,80.0,235562.0
Toxic,6I9VzXrHxO9rA9A5euc8Ak,78.0,198800.0
Keep Driving,2NcQic8JxdjAlAHuNbOIRE,76.0,140241.0
Vas,6S7o12almFeL57rbRvdY5l,75.0,90323.0
How Do I Say Goodbye,5hnGrTBaEsdukpDF6aZg8a,82.0,163603.0
Take on Me,2WfaOiMkCvy7F5fcp2zZ8L,81.0,225280.0
Perfect,1nQwxIai1GZDOvz0Rf3DY7,3.0,263400.0
Celestial,7naQHNFkwImZAjnygFA3hp,1.0,209026.0
Perfect,6Hml4btio82EkwriBCVklG,2.0,263400.0
Perfect,3DPT77NWlle83L2oAUGlN4,2.0,263400.0
The Joker and the Queen,6mlQViherABv1BjONZ5qlN,2.0,185586.0
Celestial,3Yd3exjbMic7nT8WPHqbAP,1.0,209026.0
Shivers,5tTPFP5HoDG2W1U5rCHVWz,1.0,207853.0
2step,3iYcR6oUJxA4SOaczf4KRH,1.0,163449.0
Shivers,3LbPEDGyOEyIdIPPcVsVc1,1.0,207853.0
Dead To Me,6LOZws7T3jqZz78unPgFF9,73.0,199505.0
Location,152lZdxL1OR0ZMW6KquMif,74.0,219080.0
Kryptonite,6ZOBP3NvffbU4SZcrnt1k6,76.0,233933.0
Getaway Car,0VE4kBnHJUgtMf0dy6DRmW,76.0,233626.0
Sign of the Times,5Ohxk2dO5COHF1krpoPigN,80.0,340706.0
Karma,5oqDgw5VGBln5dSIOPWyBq,75.0,204852.0
Kill Bill - Sped Up Version,2ty6DmPnxVPpEFuB23XM0x,77.0,137528.0
Trust,0oufSLnKQDoBFX5mgkDCgR,75.0,158420.0
Sofia,7B3z0ySL9Rr0XvZEAjWZzM,76.0,188386.0
Paris,7712gjoih4QoDbXpljEk21,75.0,196258.0
Bye Bye,6XO8RlYuJCiI0v3IA48FeJ,73.0,108498.0
Last Friday Night (T.G.I.F.),3avYqdwHKEq8beXbeWCKqJ,70.0,230733.0
"jealousy, jealousy",0MMyJUC3WNnFS1lit5pTjk,78.0,173160.0
Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,79.0,199080.0
Before You Go,2gMXnyrvIjhVBUZwvLZDMP,80.0,215106.0
All of Me,3U4isOIWM3VvDubwSI3y7a,82.0,269560.0
CHORRITO PA LAS ANIMAS,0CYTGMBYkwUxrj1MWDLrC5,86.0,168133.0
Love In The Dark,7B5Npv8NjjTCzk8PLpU66h,73.0,285935.0
Maroon,199E1RRrVmVTQqBXih5qRC,75.0,218270.0
Te Felicito,2rurDawMfoKP4uHyb2kJBt,84.0,172235.0
Time of Our Lives,2bJvI42r8EF3wxjOuDav4r,76.0,229360.0
Cash In Cash Out,3S68RFe1lsdCdTMPIMJM3X,72.0,216135.0
West Coast,5Y6nVaayzitvsD5F7nr3DV,79.0,256760.0
There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,82.0,199440.0
Better,6zeeWid2sgw4lap2jV61PZ,74.0,229320.0
you broke me first,45bE4HXI0AwGZXfZtMp8JR,79.0,169265.0
Exchange,43PuMrRfbyyuz4QpZ3oAwN,75.0,194613.0
Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,77.0,204160.0
Can't Feel My Face,22VdIZQfgXJea34mQxlt81,78.0,213520.0
Unholy (feat. Kim Petras),0NZPBYD5qbEWRs3PrGiRkT,80.0,156943.0
Too Well,6Szgu8v7CAapag3XuuJX0b,74.0,156631.0
Her Way,3JEJwjqLkg2Jbau5922CAb,76.0,216630.0
Stereo Hearts (feat. Adam Levine),0qOnSQQF0yzuPWsXrQ9paz,78.0,210960.0
Bubble Gum,3zksbXteOCeSusJ5Xltr3t,75.0,175960.0
The Nights,0ct6r3EGTcMLPtrXHDvVjc,82.0,176658.0
Stargirl Interlude,4EDijkJdHBZZ0GwJ12iTAj,77.0,111640.0
I Can't Handle Change,0I1eFRytp4XRhLCjT6tZm7,76.0,198213.0
Fade Into You,1LzNfuep1bnAUR9skqdHCK,75.0,295600.0
Falling,1ZMiCix7XSAbfAJlEZWMCp,80.0,240133.0
Paper Rings,4y5bvROuBDPr5fuwXbIBZR,77.0,222400.0
Wildest Dreams (Taylor's Version),1Ov37jtRQ2YNAe8HzfczkL,78.0,220433.0
Leave Before You Love Me (with Jonas Brothers),4qu63nuBpdn0qHUHuObEj1,80.0,154983.0
Super Bass,3hlksXnvbKogFdPbpO9vel,75.0,200013.0
TiK ToK,0HPD5WQqrq7wPWR7P7Dw1i,77.0,199693.0
everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,81.0,245425.0
Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,77.0,208666.0
Somebody That I Used To Know,4wCmqSrbyCgxEXROQE6vtV,72.0,244973.0
The Way I Are,2bLqfJjuC5syrsgDsZfGmn,78.0,179120.0
Lavender Haze,4g2c7NoTWAOSYDy44l9nub,76.0,202395.0
Enchanted,10eBRyImhfqVvkiVEGf0N0,70.0,352186.0
Love Galore (feat. Travis Scott),0q75NwOoFiARAVp4EXU4Bs,74.0,275080.0
Maps,4gbVRS8gloEluzf0GzDOFc,80.0,189960.0
Memories,5UXJzLFdBn6u9FJTCnoHrH,79.0,248818.0
Daylight,51Zw1cKDgkad0CXv23HCMU,77.0,164533.0
I Gotta Feeling,2H1047e0oMSj10dgp7p2VG,70.0,289133.0
Ho Hey,0W4Kpfp1w2xkY3PrV714B7,70.0,163133.0
Mount Everest,1ZdhOMWyFR8Iv9eylMGYg2,79.0,157497.0
I Wanna Dance with Somebody (Who Loves Me),2tUBqZG2AbRi7Q0BIrVrEj,78.0,291293.0
Night Changes,5O2P9iiztwhomNh8xkR9lJ,84.0,226600.0
One Dance,1zi7xx7UVEFkmKfv06H8x0,82.0,173986.0
Earned It (Fifty Shades Of Grey),4frLb7nWtsz2ymBE6k2GRP,72.0,277680.0
Good Looking,0j3mqDTK4Z6lvrLzFCUUz6,75.0,214800.0
Always Forever,2enPRFda84VE2wtI8c86Uf,76.0,223746.0
Ain't Shit,5lAnYvAIkSDNXqfo7DyFUm,75.0,174253.0
Numb,10xV5l9nhLvFpR8mqzs0bL,80.0,155588.0
Anti-Hero,02Zkkf2zMkwRGQjZ7T4p8f,76.0,200690.0
Too Good At Goodbyes,3VlbOrM6nYPprVvzBZllE5,72.0,201000.0
Style,4lIxdJw6W3Fg4vUIYCB0S5,71.0,231000.0
this is what falling in love feels like,2PWTZV5znjLtZC5T1EVJvL,78.0,120308.0
Ballin' (with Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY,75.0,180434.0
Brooklyn Baby,1NZs6n6hl8UuMaX0UC0YTz,78.0,351640.0
Another Love,7otCGmgp9h4CsR2LhwB6gt,69.0,244360.0
Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,77.0,231400.0
Teenagers,7j31rVgGX9Q2blT92VBEA0,77.0,161920.0
All I Wanted,1Bv3h7Vc4AaYA2BcSM3rVd,71.0,225786.0
Leave The Door Open,02VBYrHfVwfEWXk5DXyf0T,80.0,242096.0
Iris,6Qyc6fS4DsZjB2mRW9DsQs,80.0,289533.0
august,3hUxzQpSfdDqwM3ZTFQY0K,79.0,261922.0
All The Small Things,2m1hi0nfMR9vdGC8UcrnwU,77.0,167066.0
Santa Tell Me,0lizgQ7Qw35od7CYaoMBZb,79.0,204093.0
Bad Romance,0SiywuOBRcynK0uKGWdCnn,79.0,294573.0
Mrs Magic,0TZejo18HlJ86OrWNsXKnw,74.0,208500.0
i'm yours,37vVp2sWHuuIBOSl1NswP6,80.0,145667.0
Out of Time,2SLwbpExuoBDZBpjfefCtV,79.0,214193.0
Closer,7BKLCZ1jbUBVqRi2FVlTVw,81.0,244960.0
Bored,04sN26COy28wTXYj3dMoiZ,80.0,180933.0
Get You (feat. Kali Uchis),7zFXmv6vqI4qOt4yGf3jYZ,77.0,278179.0
when the party's over,43zdsphuZLzwA9k4DJhU0I,80.0,196077.0
3005,5cc9Zbfp9u10sfJeKZ3h16,75.0,234215.0
Everybody Talks,2iUmqdfGZcHIhS3b9E9EWq,75.0,177280.0
Music For a Sushi Restaurant,5LYMamLv12UPbemOaTPyeV,79.0,193813.0
"Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,78.0,216773.0
Ribs,2MvvoeRt8NcOXWESkxWn3g,75.0,258969.0
Atlantis,1Fid2jjqsHViMX6xNH70hE,83.0,229173.0
Passionfruit,5mCPDVBb16L4XQwDdbRUpz,79.0,298940.0
Teenage Fever,6n3HGiq4v35D6eFOSwqYuo,77.0,219692.0
Collide (feat. Tyga),22I3h5AOENlH4CqXJsEbFR,81.0,260169.0
Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,79.0,236053.0
Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,80.0,203064.0
Rolling in the Deep,1c8gk2PeTE04A1pIDH9YMk,76.0,228093.0
Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,76.0,160656.0
Heat Waves,3USxtqRwSYz57Ewm6wWRMp,77.0,238805.0
Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,81.0,172723.0
Yeah! (feat. Lil Jon & Ludacris),5rb9QrpfcKFHM1EUbSIurX,79.0,250373.0
You Right,0k4d5YPDr1r7FX77VdqWez,78.0,186173.0
Often,4PhsKqMdgMEUSstTDAmMpg,78.0,249040.0
Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,77.0,196520.0
Satellite,0rzaRSujxA0bKyjJl6vHYq,78.0,218577.0
Chicago,5BKKy9fIJL5uM9fz1SnqyP,77.0,245506.0
Broke Boys,45pUWUeEWGoSdH6UF162G8,76.0,225439.0
Boyfriend,59CfNbkERJ3NoTXDvoURjj,79.0,153000.0
Bad Habits,3rmo8F54jFF8OgYsqTxm5d,83.0,230746.0
7 rings,6ocbgoVGwYJhOv1GgI9NsF,81.0,178626.0
Perfect,0tgVpDi06FyKpA1z0VMD4v,84.0,263400.0
Too Late,4rAg5bbrdZX00mXXhLvYXj,74.0,164426.0
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,78.0,613026.0
K.,7LX4aXtvImhdgUHQBlo8Kp,73.0,319560.0
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",7t2bFihaDvhIrd2gn2CWJO,77.0,242983.0
Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,76.0,202546.0
Sugar Rush Ride,0rhI6gvOeCKA502RdJAbfs,81.0,186570.0
Just Dance,2x7MyWybabEz6Y6wvHuwGE,72.0,241933.0
Circo Loco,7GeTsDIc5ykNB6lORO6Cee,78.0,236795.0
Matilda,6uvh0In7u1Xn4HgxOfAn8O,79.0,245964.0
The Great War,3UMrglJeju5yWyYIW6o99b,78.0,240355.0
Washing Machine Heart,3jjsRKEsF42ccXf8kWR3nu,79.0,128198.0
KICK BACK,3khEEPRyBeOUabbmOPJzAG,83.0,193495.0
Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,77.0,218106.0
Adore You,3jjujdWJ72nww5eGnfs2E7,81.0,207133.0
"Quevedo: Bzrp Music Sessions, Vol. 52",2tTmW7RDtMQtBk7m2rYeSw,91.0,198937.0
After Hours,2p8IUWQDrpjuFltbdgLOag,82.0,361026.0
From the Subway Train,0qOCy2LqvdkMora7eZsJhQ,77.0,57370.0
First Class,0wHFktze2PHC5jDt3B17DC,80.0,173947.0
I'm Not The Only One,7795WJLVKJoAyVoOtCWqXN,83.0,239316.0
Take Me to Church,1CS7Sd1u5tWkstBhpssyjP,73.0,241693.0
Need to Know,3Vi5XqYrmQgOYBajMWSvCi,78.0,210560.0
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",1otG6j1WHNvl9WgXLWkHTo,75.0,207454.0
Unstoppable,1yvMUkIOTeUNtNWlWRgANS,79.0,217746.0
Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,74.0,257839.0
STAY (with Justin Bieber),5HCyWlXZPP0y6Gqq8TgA20,84.0,141805.0
Stick Season,0mflMxspEfB0VbI1kyLiAv,73.0,182346.0
Poker Face,5R8dQOPq8haW94K7mgERlO,73.0,237200.0
Another Love,3JvKfv6T31zO0ini8iNItO,89.0,244360.0
drivers license,5wANPM4fQCJwkGd4rN57mH,82.0,242013.0
Set Fire to the Rain,73CMRj62VK8nUS4ezD2wvi,77.0,242973.0
Wake Me Up,0nrRP2bk19rLc0orkWPQk2,82.0,247426.0
Someone Like You,1zwMYTA5nlNjZxYrvBB2pV,76.0,285240.0
Show Me How,01TyFEZu6mHbffsVfxgrFn,77.0,215110.0
I Hate U,2aJnyNu4PQxQ2lyj5boiMG,76.0,173906.0
Snow On The Beach (feat. Lana Del Rey),1wtOxkiel43cVs0Yux5Q4h,80.0,256124.0
Hips Don't Lie (feat. Wyclef Jean),3ZFTkvIE7kyPt6Nu3PEa7V,82.0,218093.0
Ghost,6I3mqTwhRpn34SLVafSH7G,82.0,153190.0
Is There Someone Else?,0mL82sxCRjrs3br407IdJh,81.0,199111.0
Classic,6FE2iI43OZnszFLuLtvvmg,77.0,175426.0
Far,74NI58MQexwZjNu1Gu6GjT,75.0,180680.0
Heat Waves,02MWAaffLxlfxAUY7c5dvx,83.0,238805.0
the perfect pair,41P6Tnd8KIHqON0QIydx6a,76.0,177533.0
STAR WALKIN' (League of Legends Worlds Anthem),38T0tPVZHcPZyhtOcCP7pF,85.0,210575.0
Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,73.0,169226.0
The Middle,6GG73Jik4jUlQCkKg9JuGO,76.0,165853.0
Love Me,2XHzzp1j4IfTNp1FTn7YFg,76.0,255053.0
Lover,1dGr1c8CrMLDpV6mPbImSI,80.0,221306.0
Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,82.0,211466.0
deja vu,6HU7h9RYOaPRFeh0R3UeAr,81.0,215506.0
Awkward,2xZ0zfuDTv5LxLhEgD82PG,76.0,178000.0
That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,80.0,206693.0
"Would've, Could've, Should've",0aV5uARAknQgYhBaK944FP,77.0,260361.0
Freaks,7EkWXAI1wn8Ii883ecd9xr,81.0,147062.0
All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,82.0,241106.0
Until I Found You,0T5iIrXA4p5GsubkhuBIKV,83.0,177720.0
Maroon,3eX0NZfLtGzoLUxPNvRfqm,79.0,218270.0
Attention,2pIUpMhHL6L9Z5lnKxJJr9,83.0,180066.0
Streets,60ynsPSSKe6O3sfwRnIBRf,79.0,226986.0
Ric Flair Drip (with Metro Boomin),7sO5G9EABYOXQKNPNiE9NR,79.0,172800.0
Grenade,2tJulUYLDKOg9XrtVkMgcJ,74.0,222091.0
Shivers,50nfwKoDiSYg8zOCREWAm5,83.0,207853.0
Break from Toronto,5fEB6ZmVkg63GZg9qO86jh,79.0,99213.0
Talking to the Moon,161DnLWsx1i3u1JT05lzqU,78.0,217866.0
Conceited,4hTej08FutmriOs7S1hWWy,76.0,151413.0
Cry,0Qr61NXlyAeQaADO5xn3rI,74.0,256800.0
Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,80.0,178426.0
You Get Me So High,7zwn1eykZtZ5LODrf7c0tS,79.0,153000.0
Karma,7KokYm8cMIXCsGVmUvKtqf,79.0,204852.0
Yellow,3AJwUDP919kvQ9QcozQPxg,85.0,266773.0
Ophelia,3d8y0t70g7hw2FOWl9Z4Fm,73.0,160097.0
"You're On Your Own, Kid",4D7BCuvgdJlYvlX5WlN54t,80.0,194206.0
telepatía,6tDDoYIxWvMLTdKpjFkc1B,78.0,160191.0
Les,0YsGMHid6sFq5PcToe3JZE,78.0,317293.0
Misery Business,6SpLc7EXZIPpy0sVko0aoU,72.0,211520.0
Bejeweled,3qoftcUZaUOncvIYjFSPdE,79.0,194165.0
Good Days,4PMqSO5qyjpvzhlLI5GnID,77.0,278480.0
cardigan,4R2kfaDFhslZEMJqAFNpdd,81.0,239560.0
Sunsetz,69UqtTHfUKAJweQwEStRzC,75.0,214680.0
Broken Clocks,2fXwCWkh6YG5zU1IyvQrbs,77.0,231253.0
Smoking on my Ex Pack,4jTs7ny5eSRnKTzxdrFv5I,76.0,83826.0
Alien Blues,11iIikXxC6NP0Ma8vMD27x,79.0,155933.0
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,84.0,182160.0
Promiscuous,2gam98EZKrF9XuOkU13ApN,79.0,242293.0
Party Monster,4F7A0DXBrmUAkp32uenhZt,80.0,249213.0
Super Freaky Girl,4C6Uex2ILwJi9sZXRdmqXp,80.0,170977.0
Shinunoga E-Wa,0o9zmvc5f3EFApU52PPIyW,85.0,185573.0
Good Days,3YJJjQPAbDT7mGpX3WtQ9A,78.0,279204.0
Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,85.0,174000.0
Needed Me,4pAl7FkDMNBsjykPXo91B3,78.0,191600.0
Softcore,2K7xn816oNHJZ0aVqdQsha,82.0,206280.0
Woman,6Uj1ctrBOjOas8xZXGqKk4,83.0,172626.0
Blank Space,1p80LdxRV74UKvL8gnD7ky,73.0,231826.0
Love On The Brain,5oO3drDxtziYU2H1X23ZIp,81.0,224000.0
traitor,5CZ40GBx1sQ9agT82CLQCT,82.0,229226.0
About Damn Time,1PckUlxKqWQs3RlWXVBLw3,81.0,191822.0
MOONLIGHT SUNRISE,5NcLyVjUgG0yfwHgr5t81w,81.0,180320.0
Wants and Needs (feat. Lil Baby),65OVbaJR5O1RmwOQx0875b,78.0,192956.0
Cigarettes out the Window,6QeYSvYqYUsfBzsApbjDHO,79.0,198960.0
we fell in love in october,6IPwKM3fUUzlElbvKw2sKl,81.0,184153.0
I'm Not Here To Make Friends,3i0FkJYlU4MFfYkjFHXXAM,82.0,229604.0
Notice Me,4fnNBPN9W6AoOYSQS3FJxT,77.0,160920.0
